token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
.,97.0,154.0,,2.0,
Around,98.0,0.0,,3.0,
the,99.0,7.0,,3.0,
same,100.0,11.0,,3.0,
time,101.0,16.0,,3.0,
",",102.0,20.0,,3.0,
Durand,103.0,22.0,PERSON,3.0,Durand
",",104.0,28.0,,3.0,
a,105.0,30.0,,3.0,
former,106.0,32.0,,3.0,
student,107.0,39.0,,3.0,
of,108.0,47.0,,3.0,
Giovanni,109.0,50.0,PERSON,3.0,
Battista,110.0,59.0,PERSON,3.0,
Viotti,111.0,68.0,PERSON,3.0,
(,112.0,75.0,,3.0,
1755–1824,113.0,76.0,,3.0,
),114.0,85.0,,3.0,
",",115.0,86.0,,3.0,
became,116.0,88.0,,3.0,
a,117.0,95.0,,3.0,
celebrated,118.0,97.0,,3.0,
violinist,119.0,108.0,,3.0,violinist
.,120.0,117.0,,3.0,
He,121.0,0.0,,4.0,violinist
was,122.0,3.0,,4.0,
renowned,123.0,7.0,,4.0,
for,124.0,16.0,,4.0,
his,125.0,20.0,,4.0,violinist
use,126.0,24.0,,4.0,
of,127.0,28.0,,4.0,
harmonics,128.0,31.0,,4.0,
",",129.0,40.0,,4.0,
both,130.0,42.0,,4.0,
natural,131.0,47.0,,4.0,
and,132.0,55.0,,4.0,
artificial,133.0,59.0,,4.0,
(,134.0,70.0,,4.0,
which,135.0,71.0,,4.0,
had,136.0,77.0,,4.0,
previously,137.0,81.0,,4.0,
not,138.0,92.0,,4.0,
been,139.0,96.0,,4.0,
attempted,140.0,101.0,,4.0,
in,141.0,111.0,,4.0,
performance,142.0,114.0,,4.0,
),143.0,125.0,,4.0,
",",144.0,126.0,,4.0,
and,145.0,128.0,,4.0,
the,146.0,132.0,,4.0,
left,147.0,136.0,,4.0,
hand,148.0,141.0,,4.0,
pizzicato,149.0,146.0,,4.0,
in,150.0,156.0,,4.0,
his,151.0,159.0,,4.0,violinist
performance,152.0,163.0,,4.0,
.,153.0,174.0,,4.0,
Paganini,154.0,0.0,PERSON,5.0,Paganini
was,155.0,9.0,,5.0,
impressed,156.0,13.0,,5.0,
by,157.0,23.0,,5.0,
Durand,158.0,26.0,PERSON,5.0,Durand
's,159.0,32.0,,5.0,
innovations,160.0,35.0,,5.0,
and,161.0,47.0,,5.0,
showmanship,162.0,51.0,,5.0,
",",163.0,62.0,,5.0,
which,164.0,64.0,,5.0,
later,165.0,70.0,,5.0,
also,166.0,76.0,,5.0,
became,167.0,81.0,,5.0,
the,168.0,88.0,,5.0,
hallmarks,169.0,92.0,,5.0,
of,170.0,102.0,,5.0,
the,171.0,105.0,,5.0,
young,172.0,109.0,,5.0,
violin,173.0,115.0,,5.0,
virtuoso,174.0,122.0,,5.0,
.,175.0,130.0,,5.0,
Paganini,176.0,0.0,PERSON,6.0,Paganini
was,177.0,9.0,,6.0,
instrumental,178.0,13.0,,6.0,
in,179.0,26.0,,6.0,
the,180.0,29.0,,6.0,
revival,181.0,33.0,,6.0,
and,182.0,41.0,,6.0,
popularization,183.0,45.0,,6.0,
of,184.0,60.0,,6.0,
these,185.0,63.0,,6.0,
violinistic,186.0,69.0,,6.0,
techniques,187.0,81.0,,6.0,
",",188.0,91.0,,6.0,
which,189.0,93.0,,6.0,
are,190.0,99.0,,6.0,
now,191.0,103.0,,6.0,
incorporated,192.0,107.0,,6.0,
into,193.0,120.0,,6.0,
regular,194.0,125.0,,6.0,
compositions,195.0,133.0,,6.0,
.,196.0,145.0,,6.0,
Much,0.0,0.0,,0.0,
of,1.0,5.0,,0.0,
Paganini,2.0,8.0,PERSON,0.0,Paganini
's,3.0,16.0,,0.0,
playing,4.0,19.0,,0.0,
(,5.0,27.0,,0.0,
and,6.0,28.0,,0.0,
his,7.0,32.0,,0.0,Paganini
violin,8.0,36.0,,0.0,
composition,9.0,43.0,,0.0,
),10.0,54.0,,0.0,
was,11.0,56.0,,0.0,
influenced,12.0,60.0,,0.0,
by,13.0,71.0,,0.0,
two,14.0,74.0,CARDINAL,0.0,
violinists,15.0,78.0,,0.0,
",",16.0,88.0,,0.0,
Pietro,17.0,90.0,PERSON,0.0,
Locatelli,18.0,97.0,PERSON,0.0,Locatelli
(,19.0,107.0,,0.0,
1693–1746,20.0,108.0,,0.0,
),21.0,117.0,,0.0,
and,22.0,119.0,,0.0,
August,23.0,123.0,PERSON,0.0,
Duranowski,24.0,130.0,PERSON,0.0,
(,25.0,141.0,,0.0,
Auguste,26.0,142.0,PERSON,0.0,
Frédéric,27.0,150.0,PERSON,0.0,
Durand,28.0,159.0,PERSON,0.0,
),29.0,165.0,,0.0,
(,30.0,167.0,,0.0,
1770–1834,31.0,168.0,,0.0,
),32.0,177.0,,0.0,
.,33.0,178.0,,0.0,
During,34.0,0.0,,1.0,
Paganini,35.0,7.0,PERSON,1.0,Paganini
's,36.0,15.0,,1.0,
study,37.0,18.0,,1.0,
in,38.0,24.0,,1.0,
Parma,39.0,27.0,GPE,1.0,
",",40.0,32.0,,1.0,
he,41.0,34.0,,1.0,Paganini
came,42.0,37.0,,1.0,
across,43.0,42.0,,1.0,
the,44.0,49.0,WORK_OF_ART,1.0,
24,45.0,53.0,WORK_OF_ART,1.0,
Caprices,46.0,56.0,WORK_OF_ART,1.0,
of,47.0,65.0,WORK_OF_ART,1.0,
Locatelli,48.0,68.0,WORK_OF_ART,1.0,Locatelli
(,49.0,78.0,,1.0,
entitled,50.0,79.0,,1.0,
L'arte,51.0,88.0,WORK_OF_ART,1.0,
di,52.0,95.0,WORK_OF_ART,1.0,
nuova,53.0,98.0,WORK_OF_ART,1.0,
modulazione,54.0,104.0,WORK_OF_ART,1.0,
–,55.0,116.0,WORK_OF_ART,1.0,
Capricci,56.0,118.0,WORK_OF_ART,1.0,
enigmatici,57.0,127.0,WORK_OF_ART,1.0,
or,58.0,138.0,,1.0,
The,59.0,141.0,,1.0,
art,60.0,145.0,,1.0,
of,61.0,149.0,,1.0,
the,62.0,152.0,,1.0,
new,63.0,156.0,,1.0,
style,64.0,160.0,,1.0,
–,65.0,166.0,,1.0,
the,66.0,168.0,,1.0,
enigmatic,67.0,172.0,,1.0,
caprices,68.0,182.0,,1.0,
),69.0,190.0,,1.0,
.,70.0,191.0,,1.0,
Published,71.0,0.0,,2.0,
in,72.0,10.0,,2.0,
the,73.0,13.0,DATE,2.0,
1730s,74.0,17.0,DATE,2.0,1730s
",",75.0,22.0,,2.0,
they,76.0,24.0,,2.0,1730s
were,77.0,29.0,,2.0,
shunned,78.0,34.0,,2.0,
by,79.0,42.0,,2.0,
the,80.0,45.0,,2.0,
musical,81.0,49.0,,2.0,
authorities,82.0,57.0,,2.0,
for,83.0,69.0,,2.0,
their,84.0,73.0,,2.0,1730s
technical,85.0,79.0,,2.0,
innovations,86.0,89.0,,2.0,
",",87.0,100.0,,2.0,
and,88.0,102.0,,2.0,
were,89.0,106.0,,2.0,
forgotten,90.0,111.0,,2.0,
by,91.0,121.0,,2.0,
the,92.0,124.0,,2.0,
musical,93.0,128.0,,2.0,
community,94.0,136.0,,2.0,
at,95.0,146.0,,2.0,
large,96.0,149.0,,2.0,
.,97.0,154.0,,2.0,
Around,98.0,0.0,,3.0,
the,99.0,7.0,,3.0,
same,100.0,11.0,,3.0,
time,101.0,16.0,,3.0,
",",102.0,20.0,,3.0,
Durand,103.0,22.0,PERSON,3.0,Durand
",",104.0,28.0,,3.0,
a,105.0,30.0,,3.0,
former,106.0,32.0,,3.0,
student,107.0,39.0,,3.0,
of,108.0,47.0,,3.0,
Giovanni,109.0,50.0,PERSON,3.0,
Battista,110.0,59.0,PERSON,3.0,
Viotti,111.0,68.0,PERSON,3.0,
(,112.0,75.0,,3.0,
1755–1824,113.0,76.0,,3.0,
),114.0,85.0,,3.0,
",",115.0,86.0,,3.0,
became,116.0,88.0,,3.0,
a,117.0,95.0,,3.0,
celebrated,118.0,97.0,,3.0,
violinist,119.0,108.0,,3.0,violinist
.,120.0,117.0,,3.0,
He,121.0,0.0,,4.0,violinist
was,122.0,3.0,,4.0,
renowned,123.0,7.0,,4.0,
for,124.0,16.0,,4.0,
his,125.0,20.0,,4.0,violinist
use,126.0,24.0,,4.0,
of,127.0,28.0,,4.0,
harmonics,128.0,31.0,,4.0,
",",129.0,40.0,,4.0,
both,130.0,42.0,,4.0,
natural,131.0,47.0,,4.0,
and,132.0,55.0,,4.0,
artificial,133.0,59.0,,4.0,
(,134.0,70.0,,4.0,
which,135.0,71.0,,4.0,
had,136.0,77.0,,4.0,
previously,137.0,81.0,,4.0,
not,138.0,92.0,,4.0,
been,139.0,96.0,,4.0,
attempted,140.0,101.0,,4.0,
in,141.0,111.0,,4.0,
performance,142.0,114.0,,4.0,
),143.0,125.0,,4.0,
",",144.0,126.0,,4.0,
and,145.0,128.0,,4.0,
the,146.0,132.0,,4.0,
left,147.0,136.0,,4.0,
hand,148.0,141.0,,4.0,
pizzicato,149.0,146.0,,4.0,
in,150.0,156.0,,4.0,
his,151.0,159.0,,4.0,violinist
performance,152.0,163.0,,4.0,
.,153.0,174.0,,4.0,
Paganini,154.0,0.0,PERSON,5.0,Paganini
was,155.0,9.0,,5.0,
impressed,156.0,13.0,,5.0,
by,157.0,23.0,,5.0,
Durand,158.0,26.0,PERSON,5.0,Durand
's,159.0,32.0,,5.0,
innovations,160.0,35.0,,5.0,
and,161.0,47.0,,5.0,
showmanship,162.0,51.0,,5.0,
",",163.0,62.0,,5.0,
which,164.0,64.0,,5.0,
later,165.0,70.0,,5.0,
also,166.0,76.0,,5.0,
became,167.0,81.0,,5.0,
the,168.0,88.0,,5.0,
hallmarks,169.0,92.0,,5.0,
of,170.0,102.0,,5.0,
the,171.0,105.0,,5.0,
young,172.0,109.0,,5.0,
violin,173.0,115.0,,5.0,
virtuoso,174.0,122.0,,5.0,
.,175.0,130.0,,5.0,
Paganini,176.0,0.0,PERSON,6.0,Paganini
was,177.0,9.0,,6.0,
instrumental,178.0,13.0,,6.0,
in,179.0,26.0,,6.0,
the,180.0,29.0,,6.0,
revival,181.0,33.0,,6.0,
and,182.0,41.0,,6.0,
popularization,183.0,45.0,,6.0,
of,184.0,60.0,,6.0,
these,185.0,63.0,,6.0,
violinistic,186.0,69.0,,6.0,
techniques,187.0,81.0,,6.0,
",",188.0,91.0,,6.0,
which,189.0,93.0,,6.0,
are,190.0,99.0,,6.0,
now,191.0,103.0,,6.0,
incorporated,192.0,107.0,,6.0,
into,193.0,120.0,,6.0,
regular,194.0,125.0,,6.0,
compositions,195.0,133.0,,6.0,
.,196.0,145.0,,6.0,
Another,0.0,0.0,,0.0,
aspect,1.0,8.0,,0.0,
of,2.0,15.0,,0.0,
Paganini,3.0,18.0,PERSON,0.0,Paganini
's,4.0,26.0,,0.0,
violin,5.0,29.0,,0.0,
techniques,6.0,36.0,,0.0,
concerned,7.0,47.0,,0.0,
his,8.0,57.0,,0.0,Paganini
flexibility,9.0,61.0,,0.0,
.,10.0,72.0,,0.0,
He,11.0,0.0,,1.0,Paganini
had,12.0,3.0,,1.0,
exceptionally,13.0,7.0,,1.0,
long,14.0,21.0,,1.0,
fingers,15.0,26.0,,1.0,
and,16.0,34.0,,1.0,
was,17.0,38.0,,1.0,
capable,18.0,42.0,,1.0,
of,19.0,50.0,,1.0,
playing,20.0,53.0,,1.0,
three,21.0,61.0,QUANTITY,1.0,
octaves,22.0,67.0,QUANTITY,1.0,
across,23.0,75.0,,1.0,
four,24.0,82.0,CARDINAL,1.0,
strings,25.0,87.0,,1.0,
in,26.0,95.0,,1.0,
a,27.0,98.0,,1.0,
hand,28.0,100.0,,1.0,
span,29.0,105.0,,1.0,
",",30.0,109.0,,1.0,
an,31.0,111.0,,1.0,
extraordinary,32.0,114.0,,1.0,
feat,33.0,128.0,,1.0,
even,34.0,133.0,,1.0,
by,35.0,138.0,,1.0,
today,36.0,141.0,DATE,1.0,
's,37.0,146.0,,1.0,
standards,38.0,149.0,,1.0,
.,39.0,158.0,,1.0,
His,40.0,0.0,,2.0,Paganini
seemingly,41.0,4.0,,2.0,
unnatural,42.0,14.0,,2.0,
ability,43.0,24.0,,2.0,
may,44.0,32.0,,2.0,
have,45.0,36.0,,2.0,
been,46.0,41.0,,2.0,
a,47.0,46.0,,2.0,
result,48.0,48.0,,2.0,
of,49.0,55.0,,2.0,
Marfan,50.0,58.0,,2.0,
syndrome,51.0,65.0,,2.0,
.,52.0,73.0,,2.0,
Another,0.0,0.0,,0.0,
aspect,1.0,8.0,,0.0,
of,2.0,15.0,,0.0,
Paganini,3.0,18.0,PERSON,0.0,Paganini
's,4.0,26.0,,0.0,
violin,5.0,29.0,,0.0,
techniques,6.0,36.0,,0.0,
concerned,7.0,47.0,,0.0,
his,8.0,57.0,,0.0,Paganini
flexibility,9.0,61.0,,0.0,
.,10.0,72.0,,0.0,
He,11.0,0.0,,1.0,Paganini
had,12.0,3.0,,1.0,
exceptionally,13.0,7.0,,1.0,
long,14.0,21.0,,1.0,
fingers,15.0,26.0,,1.0,
and,16.0,34.0,,1.0,
was,17.0,38.0,,1.0,
capable,18.0,42.0,,1.0,
of,19.0,50.0,,1.0,
playing,20.0,53.0,,1.0,
three,21.0,61.0,QUANTITY,1.0,
octaves,22.0,67.0,QUANTITY,1.0,
across,23.0,75.0,,1.0,
four,24.0,82.0,CARDINAL,1.0,
strings,25.0,87.0,,1.0,
in,26.0,95.0,,1.0,
a,27.0,98.0,,1.0,
hand,28.0,100.0,,1.0,
span,29.0,105.0,,1.0,
",",30.0,109.0,,1.0,
an,31.0,111.0,,1.0,
extraordinary,32.0,114.0,,1.0,
feat,33.0,128.0,,1.0,
even,34.0,133.0,,1.0,
by,35.0,138.0,,1.0,
today,36.0,141.0,DATE,1.0,
's,37.0,146.0,,1.0,
standards,38.0,149.0,,1.0,
.,39.0,158.0,,1.0,
His,40.0,0.0,,2.0,Paganini
seemingly,41.0,4.0,,2.0,
unnatural,42.0,14.0,,2.0,
ability,43.0,24.0,,2.0,
may,44.0,32.0,,2.0,
have,45.0,36.0,,2.0,
been,46.0,41.0,,2.0,
a,47.0,46.0,,2.0,
result,48.0,48.0,,2.0,
of,49.0,55.0,,2.0,
Marfan,50.0,58.0,,2.0,
syndrome,51.0,65.0,,2.0,
.,52.0,73.0,,2.0,
=,0.0,0.0,,0.0,
=,1.0,1.0,,0.0,
Compositions,2.0,0.0,,1.0,
=,3.0,13.0,,1.0,
=,4.0,14.0,,1.0,
=,0.0,0.0,,0.0,
=,1.0,1.0,,0.0,
Compositions,2.0,0.0,,1.0,
=,3.0,13.0,,1.0,
=,4.0,14.0,,1.0,
Paganini,0.0,0.0,PERSON,0.0,Paganini
composed,1.0,9.0,,0.0,
his,2.0,18.0,,0.0,Paganini
own,3.0,22.0,,0.0,
works,4.0,26.0,,0.0,
to,5.0,32.0,,0.0,
play,6.0,35.0,,0.0,
exclusively,7.0,40.0,,0.0,
in,8.0,52.0,,0.0,
his,9.0,55.0,,0.0,Paganini
concerts,10.0,59.0,,0.0,
",",11.0,67.0,,0.0,
all,12.0,69.0,,0.0,
of,13.0,73.0,,0.0,
which,14.0,76.0,,0.0,
profoundly,15.0,82.0,,0.0,
influenced,16.0,93.0,,0.0,
the,17.0,104.0,,0.0,
evolution,18.0,108.0,,0.0,
of,19.0,118.0,,0.0,
violin,20.0,121.0,,0.0,
technique,21.0,128.0,,0.0,
.,22.0,137.0,,0.0,
His,23.0,0.0,,1.0,Paganini
24,24.0,4.0,CARDINAL,1.0,
Caprices,25.0,7.0,WORK_OF_ART,1.0,
were,26.0,16.0,,1.0,
likely,27.0,21.0,,1.0,
composed,28.0,28.0,,1.0,
between,29.0,37.0,DATE,1.0,
1805,30.0,45.0,DATE,1.0,
and,31.0,50.0,DATE,1.0,
1809,32.0,54.0,DATE,1.0,
",",33.0,58.0,,1.0,
while,34.0,60.0,,1.0,
he,35.0,66.0,,1.0,Paganini
was,36.0,69.0,,1.0,
in,37.0,73.0,,1.0,
the,38.0,76.0,,1.0,
service,39.0,80.0,,1.0,
of,40.0,88.0,,1.0,
the,41.0,91.0,,1.0,
Baciocchi,42.0,95.0,PERSON,1.0,
court,43.0,105.0,,1.0,
.,44.0,110.0,,1.0,
Also,45.0,0.0,,2.0,
during,46.0,5.0,,2.0,
this,47.0,12.0,,2.0,
period,48.0,17.0,,2.0,
",",49.0,23.0,,2.0,
he,50.0,25.0,,2.0,Paganini
composed,51.0,28.0,,2.0,
the,52.0,37.0,,2.0,
majority,53.0,41.0,,2.0,
of,54.0,50.0,,2.0,
the,55.0,53.0,,2.0,
solo,56.0,57.0,,2.0,
pieces,57.0,62.0,,2.0,
",",58.0,68.0,,2.0,
duo,59.0,70.0,,2.0,
-,60.0,73.0,,2.0,
sonatas,61.0,74.0,,2.0,
",",62.0,81.0,,2.0,
trios,63.0,83.0,,2.0,
",",64.0,88.0,,2.0,
and,65.0,90.0,,2.0,
quartets,66.0,94.0,,2.0,
for,67.0,103.0,,2.0,
the,68.0,107.0,,2.0,
guitar,69.0,111.0,,2.0,
",",70.0,117.0,,2.0,
either,71.0,119.0,,2.0,
as,72.0,126.0,,2.0,
a,73.0,129.0,,2.0,
solo,74.0,131.0,,2.0,
instrument,75.0,136.0,,2.0,
or,76.0,147.0,,2.0,
with,77.0,150.0,,2.0,
strings,78.0,155.0,,2.0,
.,79.0,162.0,,2.0,
These,80.0,0.0,,3.0,
chamber,81.0,6.0,,3.0,
works,82.0,14.0,,3.0,
may,83.0,20.0,,3.0,
have,84.0,24.0,,3.0,
been,85.0,29.0,,3.0,
inspired,86.0,34.0,,3.0,
by,87.0,43.0,,3.0,
the,88.0,46.0,,3.0,
publication,89.0,50.0,,3.0,
",",90.0,61.0,,3.0,
in,91.0,63.0,,3.0,
Lucca,92.0,66.0,ORG,3.0,
",",93.0,71.0,,3.0,
of,94.0,73.0,,3.0,
the,95.0,76.0,,3.0,
guitar,96.0,80.0,,3.0,
quintets,97.0,87.0,,3.0,
of,98.0,96.0,,3.0,
Boccherini,99.0,99.0,PERSON,3.0,Boccherini
.,100.0,109.0,,3.0,
Many,101.0,0.0,,4.0,
of,102.0,5.0,,4.0,
his,103.0,8.0,,4.0,Boccherini
variations,104.0,12.0,,4.0,
",",105.0,22.0,,4.0,
including,106.0,24.0,,4.0,
Le,107.0,34.0,WORK_OF_ART,4.0,
Streghe,108.0,37.0,WORK_OF_ART,4.0,
",",109.0,44.0,,4.0,
The,110.0,46.0,WORK_OF_ART,4.0,
Carnival,111.0,50.0,WORK_OF_ART,4.0,
of,112.0,59.0,WORK_OF_ART,4.0,
Venice,113.0,62.0,WORK_OF_ART,4.0,
",",114.0,68.0,,4.0,
and,115.0,70.0,,4.0,
Nel,116.0,74.0,WORK_OF_ART,4.0,
cor,117.0,78.0,WORK_OF_ART,4.0,
più,118.0,82.0,WORK_OF_ART,4.0,
non,119.0,86.0,WORK_OF_ART,4.0,
-,120.0,89.0,WORK_OF_ART,4.0,
mi,121.0,90.0,WORK_OF_ART,4.0,
sento,122.0,93.0,WORK_OF_ART,4.0,
",",123.0,98.0,,4.0,
were,124.0,100.0,,4.0,
composed,125.0,105.0,,4.0,
",",126.0,113.0,,4.0,
or,127.0,115.0,,4.0,
at,128.0,118.0,,4.0,
least,129.0,121.0,,4.0,
first,130.0,127.0,,4.0,
performed,131.0,133.0,,4.0,
",",132.0,142.0,,4.0,
before,133.0,144.0,,4.0,
his,134.0,151.0,,4.0,Boccherini
European,135.0,155.0,NORP,4.0,
concert,136.0,164.0,,4.0,
tour,137.0,172.0,,4.0,
.,138.0,176.0,,4.0,
His,139.0,0.0,,5.0,Boccherini
six,140.0,4.0,CARDINAL,5.0,
violin,141.0,8.0,,5.0,
concertos,142.0,15.0,,5.0,
were,143.0,25.0,,5.0,
written,144.0,30.0,,5.0,
between,145.0,38.0,DATE,5.0,
1817,146.0,46.0,DATE,5.0,
and,147.0,51.0,DATE,5.0,
1830,148.0,55.0,DATE,5.0,
.,149.0,59.0,,5.0,
Paganini,0.0,0.0,PERSON,0.0,Paganini
composed,1.0,9.0,,0.0,
his,2.0,18.0,,0.0,Paganini
own,3.0,22.0,,0.0,
works,4.0,26.0,,0.0,
to,5.0,32.0,,0.0,
play,6.0,35.0,,0.0,
exclusively,7.0,40.0,,0.0,
in,8.0,52.0,,0.0,
his,9.0,55.0,,0.0,Paganini
concerts,10.0,59.0,,0.0,
",",11.0,67.0,,0.0,
all,12.0,69.0,,0.0,
of,13.0,73.0,,0.0,
which,14.0,76.0,,0.0,
profoundly,15.0,82.0,,0.0,
influenced,16.0,93.0,,0.0,
the,17.0,104.0,,0.0,
evolution,18.0,108.0,,0.0,
of,19.0,118.0,,0.0,
violin,20.0,121.0,,0.0,
technique,21.0,128.0,,0.0,
.,22.0,137.0,,0.0,
His,23.0,0.0,,1.0,Paganini
24,24.0,4.0,CARDINAL,1.0,
Caprices,25.0,7.0,WORK_OF_ART,1.0,
were,26.0,16.0,,1.0,
likely,27.0,21.0,,1.0,
composed,28.0,28.0,,1.0,
between,29.0,37.0,DATE,1.0,
1805,30.0,45.0,DATE,1.0,
and,31.0,50.0,DATE,1.0,
1809,32.0,54.0,DATE,1.0,
",",33.0,58.0,,1.0,
while,34.0,60.0,,1.0,
he,35.0,66.0,,1.0,Paganini
was,36.0,69.0,,1.0,
in,37.0,73.0,,1.0,
the,38.0,76.0,,1.0,
service,39.0,80.0,,1.0,
of,40.0,88.0,,1.0,
the,41.0,91.0,,1.0,
Baciocchi,42.0,95.0,PERSON,1.0,
court,43.0,105.0,,1.0,
.,44.0,110.0,,1.0,
Also,45.0,0.0,,2.0,
during,46.0,5.0,,2.0,
this,47.0,12.0,,2.0,
period,48.0,17.0,,2.0,
",",49.0,23.0,,2.0,
he,50.0,25.0,,2.0,Paganini
composed,51.0,28.0,,2.0,
the,52.0,37.0,,2.0,
majority,53.0,41.0,,2.0,
of,54.0,50.0,,2.0,
the,55.0,53.0,,2.0,
solo,56.0,57.0,,2.0,
pieces,57.0,62.0,,2.0,
",",58.0,68.0,,2.0,
duo,59.0,70.0,,2.0,
-,60.0,73.0,,2.0,
sonatas,61.0,74.0,,2.0,
",",62.0,81.0,,2.0,
trios,63.0,83.0,,2.0,
",",64.0,88.0,,2.0,
and,65.0,90.0,,2.0,
quartets,66.0,94.0,,2.0,
for,67.0,103.0,,2.0,
the,68.0,107.0,,2.0,
guitar,69.0,111.0,,2.0,
",",70.0,117.0,,2.0,
either,71.0,119.0,,2.0,
as,72.0,126.0,,2.0,
a,73.0,129.0,,2.0,
solo,74.0,131.0,,2.0,
instrument,75.0,136.0,,2.0,
or,76.0,147.0,,2.0,
with,77.0,150.0,,2.0,
strings,78.0,155.0,,2.0,
.,79.0,162.0,,2.0,
These,80.0,0.0,,3.0,
chamber,81.0,6.0,,3.0,
works,82.0,14.0,,3.0,
may,83.0,20.0,,3.0,
have,84.0,24.0,,3.0,
been,85.0,29.0,,3.0,
inspired,86.0,34.0,,3.0,
by,87.0,43.0,,3.0,
the,88.0,46.0,,3.0,
publication,89.0,50.0,,3.0,
",",90.0,61.0,,3.0,
in,91.0,63.0,,3.0,
Lucca,92.0,66.0,ORG,3.0,
",",93.0,71.0,,3.0,
of,94.0,73.0,,3.0,
the,95.0,76.0,,3.0,
guitar,96.0,80.0,,3.0,
quintets,97.0,87.0,,3.0,
of,98.0,96.0,,3.0,
Boccherini,99.0,99.0,PERSON,3.0,Boccherini
.,100.0,109.0,,3.0,
Many,101.0,0.0,,4.0,
of,102.0,5.0,,4.0,
his,103.0,8.0,,4.0,Boccherini
variations,104.0,12.0,,4.0,
",",105.0,22.0,,4.0,
including,106.0,24.0,,4.0,
Le,107.0,34.0,WORK_OF_ART,4.0,
Streghe,108.0,37.0,WORK_OF_ART,4.0,
",",109.0,44.0,,4.0,
The,110.0,46.0,WORK_OF_ART,4.0,
Carnival,111.0,50.0,WORK_OF_ART,4.0,
of,112.0,59.0,WORK_OF_ART,4.0,
Venice,113.0,62.0,WORK_OF_ART,4.0,
",",114.0,68.0,,4.0,
and,115.0,70.0,,4.0,
Nel,116.0,74.0,WORK_OF_ART,4.0,
cor,117.0,78.0,WORK_OF_ART,4.0,
più,118.0,82.0,WORK_OF_ART,4.0,
non,119.0,86.0,WORK_OF_ART,4.0,
-,120.0,89.0,WORK_OF_ART,4.0,
mi,121.0,90.0,WORK_OF_ART,4.0,
sento,122.0,93.0,WORK_OF_ART,4.0,
",",123.0,98.0,,4.0,
were,124.0,100.0,,4.0,
composed,125.0,105.0,,4.0,
",",126.0,113.0,,4.0,
or,127.0,115.0,,4.0,
at,128.0,118.0,,4.0,
least,129.0,121.0,,4.0,
first,130.0,127.0,,4.0,
performed,131.0,133.0,,4.0,
",",132.0,142.0,,4.0,
before,133.0,144.0,,4.0,
his,134.0,151.0,,4.0,Boccherini
European,135.0,155.0,NORP,4.0,
concert,136.0,164.0,,4.0,
tour,137.0,172.0,,4.0,
.,138.0,176.0,,4.0,
His,139.0,0.0,,5.0,Boccherini
six,140.0,4.0,CARDINAL,5.0,
violin,141.0,8.0,,5.0,
concertos,142.0,15.0,,5.0,
were,143.0,25.0,,5.0,
written,144.0,30.0,,5.0,
between,145.0,38.0,DATE,5.0,
1817,146.0,46.0,DATE,5.0,
and,147.0,51.0,DATE,5.0,
1830,148.0,55.0,DATE,5.0,
.,149.0,59.0,,5.0,
Generally,0.0,0.0,,0.0,
speaking,1.0,10.0,,0.0,
",",2.0,18.0,,0.0,
Paganini,3.0,20.0,PERSON,0.0,
's,4.0,28.0,,0.0,
compositions,5.0,31.0,,0.0,
were,6.0,44.0,,0.0,
technically,7.0,49.0,,0.0,
imaginative,8.0,61.0,,0.0,
",",9.0,72.0,,0.0,
and,10.0,74.0,,0.0,
the,11.0,78.0,,0.0,
timbre,12.0,82.0,,0.0,
of,13.0,89.0,,0.0,
the,14.0,92.0,,0.0,
instrument,15.0,96.0,,0.0,
was,16.0,107.0,,0.0,
greatly,17.0,111.0,,0.0,
expanded,18.0,119.0,,0.0,
as,19.0,128.0,,0.0,
a,20.0,131.0,,0.0,
result,21.0,133.0,,0.0,
of,22.0,140.0,,0.0,
these,23.0,143.0,,0.0,
works,24.0,149.0,,0.0,
.,25.0,154.0,,0.0,
Sounds,26.0,0.0,,1.0,
of,27.0,7.0,,1.0,
different,28.0,10.0,,1.0,
musical,29.0,20.0,,1.0,
instruments,30.0,28.0,,1.0,
and,31.0,40.0,,1.0,
animals,32.0,44.0,,1.0,
were,33.0,52.0,,1.0,
often,34.0,57.0,,1.0,
imitated,35.0,63.0,,1.0,
.,36.0,71.0,,1.0,
One,37.0,0.0,CARDINAL,2.0,
such,38.0,4.0,,2.0,
composition,39.0,9.0,,2.0,
was,40.0,21.0,,2.0,
titled,41.0,25.0,,2.0,
Il,42.0,32.0,WORK_OF_ART,2.0,
Fandango,43.0,35.0,WORK_OF_ART,2.0,
Spanolo,44.0,44.0,WORK_OF_ART,2.0,
(,45.0,52.0,,2.0,
The,46.0,53.0,,2.0,
Spanish,47.0,57.0,,2.0,
Dance,48.0,65.0,,2.0,
),49.0,70.0,,2.0,
",",50.0,71.0,,2.0,
which,51.0,73.0,,2.0,
featured,52.0,79.0,,2.0,
a,53.0,88.0,,2.0,
series,54.0,90.0,,2.0,
of,55.0,97.0,,2.0,
humorous,56.0,100.0,,2.0,
imitations,57.0,109.0,,2.0,
of,58.0,120.0,,2.0,
farm,59.0,123.0,,2.0,
animals,60.0,128.0,,2.0,
.,61.0,135.0,,2.0,
Even,62.0,0.0,,3.0,
more,63.0,5.0,,3.0,
outrageous,64.0,10.0,,3.0,
was,65.0,21.0,,3.0,
a,66.0,25.0,,3.0,
solo,67.0,27.0,,3.0,
piece,68.0,32.0,,3.0,
