token,tokenIndex,charIndex,entType,sentIndex,corefEntityValue
Elgar,161.0,96.0,PERSON,6.0,Elgar
going,162.0,102.0,,6.0,
through,163.0,108.0,,6.0,
the,164.0,116.0,,6.0,
work,165.0,120.0,,6.0,work
.,166.0,124.0,,6.0,
There,167.0,0.0,,7.0,
was,168.0,6.0,,7.0,
great,169.0,10.0,,7.0,
disappointment,170.0,16.0,,7.0,disappointment
when,171.0,31.0,,7.0,
contractual,172.0,36.0,,7.0,
difficulties,173.0,48.0,,7.0,
prevented,174.0,61.0,,7.0,
Ysaÿe,175.0,71.0,PERSON,7.0,Ysaÿe
from,176.0,77.0,,7.0,
playing,177.0,82.0,,7.0,
it,178.0,90.0,,7.0,disappointment
in,179.0,93.0,,7.0,
London,180.0,96.0,GPE,7.0,London
.,181.0,102.0,,7.0,
The,182.0,0.0,WORK_OF_ART,8.0,
Violin,183.0,4.0,WORK_OF_ART,8.0,
Concerto,184.0,11.0,WORK_OF_ART,8.0,
was,185.0,20.0,,8.0,
Elgar,186.0,24.0,PERSON,8.0,Elgar
's,187.0,29.0,,8.0,
last,188.0,32.0,,8.0,
popular,189.0,37.0,,8.0,
triumph,190.0,45.0,,8.0,
.,191.0,52.0,,8.0,
The,192.0,0.0,DATE,9.0,
following,193.0,4.0,DATE,9.0,
year,194.0,14.0,DATE,9.0,
he,195.0,19.0,,9.0,Elgar
presented,196.0,22.0,,9.0,
his,197.0,32.0,,9.0,Elgar
Second,198.0,36.0,WORK_OF_ART,9.0,
Symphony,199.0,43.0,WORK_OF_ART,9.0,Symphony
in,200.0,52.0,,9.0,
London,201.0,55.0,GPE,9.0,London
",",202.0,61.0,,9.0,
but,203.0,63.0,,9.0,
was,204.0,67.0,,9.0,
disappointed,205.0,71.0,,9.0,
at,206.0,84.0,,9.0,
its,207.0,87.0,,9.0,Symphony
reception,208.0,91.0,,9.0,
.,209.0,100.0,,9.0,
Unlike,210.0,0.0,,10.0,
the,211.0,7.0,WORK_OF_ART,10.0,
First,212.0,11.0,WORK_OF_ART,10.0,
Symphony,213.0,17.0,WORK_OF_ART,10.0,Symphony
",",214.0,25.0,,10.0,
it,215.0,27.0,,10.0,Symphony
ends,216.0,30.0,,10.0,
not,217.0,35.0,,10.0,
in,218.0,39.0,,10.0,
a,219.0,42.0,,10.0,
blaze,220.0,44.0,,10.0,
of,221.0,50.0,,10.0,
orchestral,222.0,53.0,,10.0,
splendour,223.0,64.0,,10.0,
but,224.0,74.0,,10.0,
quietly,225.0,78.0,,10.0,
and,226.0,86.0,,10.0,
contemplatively,227.0,90.0,,10.0,
.,228.0,105.0,,10.0,
Reed,229.0,0.0,PERSON,11.0,Reed
",",230.0,4.0,,11.0,
who,231.0,6.0,,11.0,
played,232.0,10.0,,11.0,
at,233.0,17.0,,11.0,
the,234.0,20.0,,11.0,
premiere,235.0,24.0,,11.0,
",",236.0,32.0,,11.0,
later,237.0,34.0,,11.0,
wrote,238.0,40.0,,11.0,
that,239.0,46.0,,11.0,
Elgar,240.0,51.0,PERSON,11.0,Elgar
was,241.0,57.0,,11.0,
recalled,242.0,61.0,,11.0,
to,243.0,70.0,,11.0,
the,244.0,73.0,,11.0,
platform,245.0,77.0,,11.0,
several,246.0,86.0,,11.0,
times,247.0,94.0,,11.0,
to,248.0,100.0,,11.0,
acknowledge,249.0,103.0,,11.0,
the,250.0,115.0,,11.0,
applause,251.0,119.0,,11.0,
",",252.0,127.0,,11.0,
"""",253.0,129.0,,11.0,
but,254.0,130.0,,11.0,
missed,255.0,134.0,,11.0,
that,256.0,141.0,,11.0,
unmistakable,257.0,146.0,,11.0,
note,258.0,159.0,,11.0,
perceived,259.0,164.0,,11.0,
when,260.0,174.0,,11.0,
an,261.0,179.0,,11.0,
audience,262.0,182.0,,11.0,audience
",",263.0,190.0,,11.0,
even,264.0,192.0,,11.0,
an,265.0,197.0,,11.0,
English,266.0,200.0,NORP,11.0,
audience,267.0,208.0,,11.0,
",",268.0,216.0,,11.0,
is,269.0,218.0,,11.0,
thoroughly,270.0,221.0,,11.0,
roused,271.0,232.0,,11.0,
or,272.0,239.0,,11.0,
worked,273.0,242.0,,11.0,
up,274.0,249.0,,11.0,
",",275.0,251.0,,11.0,
as,276.0,253.0,,11.0,
it,277.0,256.0,,11.0,audience
was,278.0,259.0,,11.0,
after,279.0,263.0,,11.0,
the,280.0,269.0,WORK_OF_ART,11.0,
Violin,281.0,273.0,WORK_OF_ART,11.0,
Concerto,282.0,280.0,WORK_OF_ART,11.0,Symphony
or,283.0,289.0,,11.0,
the,284.0,292.0,WORK_OF_ART,11.0,
First,285.0,296.0,WORK_OF_ART,11.0,
Symphony,286.0,302.0,WORK_OF_ART,11.0,Symphony
.,287.0,310.0,,11.0,
"""",288.0,311.0,,11.0,
Elgar,289.0,0.0,PERSON,12.0,Elgar
asked,290.0,6.0,,12.0,
Reed,291.0,12.0,PERSON,12.0,Reed
",",292.0,16.0,,12.0,
"""",293.0,18.0,,12.0,
What,294.0,19.0,,12.0,
is,295.0,24.0,,12.0,
the,296.0,27.0,,12.0,
matter,297.0,31.0,,12.0,
with,298.0,38.0,,12.0,
them,299.0,43.0,,12.0,Symphony
",",300.0,47.0,,12.0,
Billy,301.0,49.0,PERSON,12.0,
?,302.0,54.0,,12.0,
They,303.0,0.0,,13.0,Symphony
sit,304.0,5.0,,13.0,
there,305.0,9.0,,13.0,
like,306.0,15.0,,13.0,
a,307.0,20.0,,13.0,
lot,308.0,22.0,,13.0,
of,309.0,26.0,,13.0,
stuffed,310.0,29.0,,13.0,
pigs,311.0,37.0,,13.0,
.,312.0,41.0,,13.0,
"""",313.0,42.0,,13.0,
The,314.0,0.0,,14.0,
work,315.0,4.0,,14.0,
was,316.0,9.0,,14.0,
",",317.0,12.0,,14.0,
by,318.0,14.0,,14.0,
normal,319.0,17.0,,14.0,
standards,320.0,24.0,,14.0,
",",321.0,33.0,,14.0,
a,322.0,35.0,,14.0,
success,323.0,37.0,,14.0,success
",",324.0,44.0,,14.0,
with,325.0,46.0,,14.0,
twenty,326.0,51.0,CARDINAL,14.0,
-,327.0,57.0,CARDINAL,14.0,
seven,328.0,58.0,CARDINAL,14.0,
performances,329.0,64.0,,14.0,
within,330.0,77.0,,14.0,
three,331.0,84.0,DATE,14.0,
years,332.0,90.0,DATE,14.0,
of,333.0,96.0,,14.0,
its,334.0,99.0,,14.0,success
premiere,335.0,103.0,,14.0,
",",336.0,111.0,,14.0,
but,337.0,113.0,,14.0,
it,338.0,117.0,,14.0,success
did,339.0,120.0,,14.0,
not,340.0,124.0,,14.0,
achieve,341.0,128.0,,14.0,
the,342.0,136.0,,14.0,
international,343.0,140.0,,14.0,
furore,344.0,154.0,,14.0,
of,345.0,161.0,,14.0,
the,346.0,164.0,ORG,14.0,
First,347.0,168.0,ORG,14.0,
Symphony,348.0,174.0,ORG,14.0,
.,349.0,182.0,,14.0,
The,0.0,0.0,WORK_OF_ART,0.0,
Violin,1.0,4.0,WORK_OF_ART,0.0,
Concerto,2.0,11.0,WORK_OF_ART,0.0,Concerto
(,3.0,20.0,,0.0,
1910,4.0,21.0,DATE,0.0,
),5.0,25.0,,0.0,
was,6.0,27.0,,0.0,
commissioned,7.0,31.0,,0.0,
by,8.0,44.0,,0.0,
Fritz,9.0,47.0,PERSON,0.0,
Kreisler,10.0,53.0,PERSON,0.0,
",",11.0,61.0,,0.0,
one,12.0,63.0,,0.0,
of,13.0,67.0,,0.0,
the,14.0,70.0,,0.0,
leading,15.0,74.0,,0.0,
international,16.0,82.0,,0.0,
violinists,17.0,96.0,,0.0,
of,18.0,107.0,,0.0,
the,19.0,110.0,,0.0,
time,20.0,114.0,,0.0,
.,21.0,118.0,,0.0,
Elgar,22.0,0.0,PERSON,1.0,Elgar
wrote,23.0,6.0,,1.0,
it,24.0,12.0,,1.0,Concerto
during,25.0,15.0,,1.0,
the,26.0,22.0,DATE,1.0,
summer,27.0,26.0,DATE,1.0,
of,28.0,33.0,DATE,1.0,
1910,29.0,36.0,DATE,1.0,
",",30.0,40.0,,1.0,
with,31.0,42.0,,1.0,
occasional,32.0,47.0,,1.0,
help,33.0,58.0,,1.0,
from,34.0,63.0,,1.0,
W.,35.0,68.0,PERSON,1.0,
H.,36.0,71.0,PERSON,1.0,
Reed,37.0,74.0,PERSON,1.0,Reed
",",38.0,78.0,,1.0,
the,39.0,80.0,,1.0,
leader,40.0,84.0,,1.0,
of,41.0,91.0,,1.0,
the,42.0,94.0,ORG,1.0,
London,43.0,98.0,ORG,1.0,
Symphony,44.0,105.0,ORG,1.0,
Orchestra,45.0,114.0,ORG,1.0,
",",46.0,123.0,,1.0,
who,47.0,125.0,,1.0,
helped,48.0,129.0,,1.0,
the,49.0,136.0,,1.0,
composer,50.0,140.0,,1.0,
with,51.0,149.0,,1.0,
advice,52.0,154.0,,1.0,
on,53.0,161.0,,1.0,
technical,54.0,164.0,,1.0,
points,55.0,174.0,,1.0,
.,56.0,180.0,,1.0,
Elgar,57.0,0.0,PERSON,2.0,Elgar
and,58.0,6.0,,2.0,
Reed,59.0,10.0,PERSON,2.0,Reed
formed,60.0,15.0,,2.0,
a,61.0,22.0,,2.0,
firm,62.0,24.0,,2.0,
friendship,63.0,29.0,,2.0,
",",64.0,39.0,,2.0,
which,65.0,41.0,,2.0,
lasted,66.0,47.0,,2.0,
for,67.0,54.0,,2.0,
the,68.0,58.0,,2.0,
rest,69.0,62.0,,2.0,
of,70.0,67.0,,2.0,
Elgar,71.0,70.0,PERSON,2.0,Elgar
's,72.0,75.0,,2.0,
life,73.0,78.0,,2.0,
.,74.0,82.0,,2.0,
Reed,75.0,0.0,PERSON,3.0,Reed
's,76.0,4.0,,3.0,
biography,77.0,7.0,,3.0,
",",78.0,16.0,,3.0,
Elgar,79.0,18.0,WORK_OF_ART,3.0,Elgar
As,80.0,24.0,WORK_OF_ART,3.0,
I,81.0,27.0,WORK_OF_ART,3.0,
Knew,82.0,29.0,WORK_OF_ART,3.0,
Him,83.0,34.0,WORK_OF_ART,3.0,Reed
(,84.0,38.0,,3.0,
1936,85.0,39.0,DATE,3.0,
),86.0,43.0,,3.0,
",",87.0,44.0,,3.0,
records,88.0,46.0,,3.0,
many,89.0,54.0,,3.0,
details,90.0,59.0,,3.0,
of,91.0,67.0,,3.0,
Elgar,92.0,70.0,PERSON,3.0,Elgar
's,93.0,75.0,,3.0,
methods,94.0,78.0,,3.0,
of,95.0,86.0,,3.0,
composition,96.0,89.0,,3.0,
.,97.0,100.0,,3.0,
The,98.0,0.0,,4.0,
work,99.0,4.0,,4.0,work
was,100.0,9.0,,4.0,
presented,101.0,13.0,,4.0,
by,102.0,23.0,,4.0,
the,103.0,26.0,ORG,4.0,
Royal,104.0,30.0,ORG,4.0,
Philharmonic,105.0,36.0,ORG,4.0,
Society,106.0,49.0,ORG,4.0,
",",107.0,56.0,,4.0,
with,108.0,58.0,,4.0,
Kreisler,109.0,63.0,PERSON,4.0,Kreisler
and,110.0,72.0,,4.0,
the,111.0,76.0,ORG,4.0,
London,112.0,80.0,ORG,4.0,
Symphony,113.0,87.0,ORG,4.0,
Orchestra,114.0,96.0,ORG,4.0,
",",115.0,105.0,,4.0,
conducted,116.0,107.0,,4.0,
by,117.0,117.0,,4.0,
the,118.0,120.0,,4.0,
composer,119.0,124.0,,4.0,
.,120.0,132.0,,4.0,
Reed,121.0,0.0,PERSON,5.0,Reed
recalled,122.0,5.0,,5.0,
",",123.0,13.0,,5.0,
"""",124.0,15.0,,5.0,
the,125.0,16.0,,5.0,
Concerto,126.0,20.0,WORK_OF_ART,5.0,
proved,127.0,29.0,,5.0,
to,128.0,36.0,,5.0,
be,129.0,39.0,,5.0,
a,130.0,42.0,,5.0,
complete,131.0,44.0,,5.0,
triumph,132.0,53.0,,5.0,
",",133.0,60.0,,5.0,
the,134.0,62.0,,5.0,
concert,135.0,66.0,,5.0,
a,136.0,74.0,,5.0,
brilliant,137.0,76.0,,5.0,
and,138.0,86.0,,5.0,
unforgettable,139.0,90.0,,5.0,
occasion,140.0,104.0,,5.0,
.,141.0,112.0,,5.0,
"""",142.0,113.0,,5.0,
So,143.0,0.0,,6.0,
great,144.0,3.0,,6.0,
was,145.0,9.0,,6.0,
the,146.0,13.0,,6.0,
impact,147.0,17.0,,6.0,
of,148.0,24.0,,6.0,
the,149.0,27.0,,6.0,
concerto,150.0,31.0,,6.0,
that,151.0,40.0,,6.0,
Kreisler,152.0,45.0,PERSON,6.0,Kreisler
's,153.0,53.0,,6.0,
rival,154.0,56.0,,6.0,
Eugène,155.0,62.0,PERSON,6.0,
Ysaÿe,156.0,69.0,PERSON,6.0,Ysaÿe
spent,157.0,75.0,,6.0,
much,158.0,81.0,,6.0,
time,159.0,86.0,,6.0,
with,160.0,91.0,,6.0,
Elgar,161.0,96.0,PERSON,6.0,Elgar
going,162.0,102.0,,6.0,
through,163.0,108.0,,6.0,
the,164.0,116.0,,6.0,
work,165.0,120.0,,6.0,work
.,166.0,124.0,,6.0,
There,167.0,0.0,,7.0,
was,168.0,6.0,,7.0,
great,169.0,10.0,,7.0,
disappointment,170.0,16.0,,7.0,disappointment
when,171.0,31.0,,7.0,
contractual,172.0,36.0,,7.0,
difficulties,173.0,48.0,,7.0,
prevented,174.0,61.0,,7.0,
Ysaÿe,175.0,71.0,PERSON,7.0,Ysaÿe
from,176.0,77.0,,7.0,
playing,177.0,82.0,,7.0,
it,178.0,90.0,,7.0,disappointment
in,179.0,93.0,,7.0,
London,180.0,96.0,GPE,7.0,London
.,181.0,102.0,,7.0,
The,182.0,0.0,WORK_OF_ART,8.0,
Violin,183.0,4.0,WORK_OF_ART,8.0,
Concerto,184.0,11.0,WORK_OF_ART,8.0,
was,185.0,20.0,,8.0,
Elgar,186.0,24.0,PERSON,8.0,Elgar
's,187.0,29.0,,8.0,
last,188.0,32.0,,8.0,
popular,189.0,37.0,,8.0,
triumph,190.0,45.0,,8.0,
.,191.0,52.0,,8.0,
The,192.0,0.0,DATE,9.0,
following,193.0,4.0,DATE,9.0,
year,194.0,14.0,DATE,9.0,
he,195.0,19.0,,9.0,Elgar
presented,196.0,22.0,,9.0,
his,197.0,32.0,,9.0,Elgar
Second,198.0,36.0,WORK_OF_ART,9.0,
Symphony,199.0,43.0,WORK_OF_ART,9.0,Symphony
in,200.0,52.0,,9.0,
London,201.0,55.0,GPE,9.0,London
",",202.0,61.0,,9.0,
but,203.0,63.0,,9.0,
was,204.0,67.0,,9.0,
disappointed,205.0,71.0,,9.0,
at,206.0,84.0,,9.0,
its,207.0,87.0,,9.0,Symphony
reception,208.0,91.0,,9.0,
.,209.0,100.0,,9.0,
Unlike,210.0,0.0,,10.0,
the,211.0,7.0,WORK_OF_ART,10.0,
First,212.0,11.0,WORK_OF_ART,10.0,
Symphony,213.0,17.0,WORK_OF_ART,10.0,Symphony
",",214.0,25.0,,10.0,
it,215.0,27.0,,10.0,Symphony
ends,216.0,30.0,,10.0,
not,217.0,35.0,,10.0,
in,218.0,39.0,,10.0,
a,219.0,42.0,,10.0,
blaze,220.0,44.0,,10.0,
of,221.0,50.0,,10.0,
orchestral,222.0,53.0,,10.0,
splendour,223.0,64.0,,10.0,
but,224.0,74.0,,10.0,
quietly,225.0,78.0,,10.0,
and,226.0,86.0,,10.0,
contemplatively,227.0,90.0,,10.0,
.,228.0,105.0,,10.0,
Reed,229.0,0.0,PERSON,11.0,Reed
",",230.0,4.0,,11.0,
who,231.0,6.0,,11.0,
played,232.0,10.0,,11.0,
at,233.0,17.0,,11.0,
the,234.0,20.0,,11.0,
premiere,235.0,24.0,,11.0,
",",236.0,32.0,,11.0,
later,237.0,34.0,,11.0,
wrote,238.0,40.0,,11.0,
that,239.0,46.0,,11.0,
Elgar,240.0,51.0,PERSON,11.0,Elgar
was,241.0,57.0,,11.0,
recalled,242.0,61.0,,11.0,
to,243.0,70.0,,11.0,
the,244.0,73.0,,11.0,
platform,245.0,77.0,,11.0,
several,246.0,86.0,,11.0,
times,247.0,94.0,,11.0,
to,248.0,100.0,,11.0,
acknowledge,249.0,103.0,,11.0,
the,250.0,115.0,,11.0,
applause,251.0,119.0,,11.0,
",",252.0,127.0,,11.0,
"""",253.0,129.0,,11.0,
but,254.0,130.0,,11.0,
missed,255.0,134.0,,11.0,
that,256.0,141.0,,11.0,
unmistakable,257.0,146.0,,11.0,
note,258.0,159.0,,11.0,
perceived,259.0,164.0,,11.0,
when,260.0,174.0,,11.0,
an,261.0,179.0,,11.0,
audience,262.0,182.0,,11.0,audience
",",263.0,190.0,,11.0,
even,264.0,192.0,,11.0,
an,265.0,197.0,,11.0,
English,266.0,200.0,NORP,11.0,
audience,267.0,208.0,,11.0,
",",268.0,216.0,,11.0,
is,269.0,218.0,,11.0,
thoroughly,270.0,221.0,,11.0,
roused,271.0,232.0,,11.0,
or,272.0,239.0,,11.0,
worked,273.0,242.0,,11.0,
up,274.0,249.0,,11.0,
",",275.0,251.0,,11.0,
as,276.0,253.0,,11.0,
it,277.0,256.0,,11.0,audience
was,278.0,259.0,,11.0,
after,279.0,263.0,,11.0,
the,280.0,269.0,WORK_OF_ART,11.0,
Violin,281.0,273.0,WORK_OF_ART,11.0,
Concerto,282.0,280.0,WORK_OF_ART,11.0,Symphony
or,283.0,289.0,,11.0,
the,284.0,292.0,WORK_OF_ART,11.0,
First,285.0,296.0,WORK_OF_ART,11.0,
Symphony,286.0,302.0,WORK_OF_ART,11.0,Symphony
.,287.0,310.0,,11.0,
"""",288.0,311.0,,11.0,
Elgar,289.0,0.0,PERSON,12.0,Elgar
asked,290.0,6.0,,12.0,
Reed,291.0,12.0,PERSON,12.0,Reed
",",292.0,16.0,,12.0,
"""",293.0,18.0,,12.0,
What,294.0,19.0,,12.0,
is,295.0,24.0,,12.0,
the,296.0,27.0,,12.0,
matter,297.0,31.0,,12.0,
with,298.0,38.0,,12.0,
them,299.0,43.0,,12.0,Symphony
",",300.0,47.0,,12.0,
Billy,301.0,49.0,PERSON,12.0,
?,302.0,54.0,,12.0,
They,303.0,0.0,,13.0,Symphony
sit,304.0,5.0,,13.0,
there,305.0,9.0,,13.0,
like,306.0,15.0,,13.0,
a,307.0,20.0,,13.0,
lot,308.0,22.0,,13.0,
of,309.0,26.0,,13.0,
stuffed,310.0,29.0,,13.0,
pigs,311.0,37.0,,13.0,
.,312.0,41.0,,13.0,
"""",313.0,42.0,,13.0,
The,314.0,0.0,,14.0,
work,315.0,4.0,,14.0,
was,316.0,9.0,,14.0,
",",317.0,12.0,,14.0,
by,318.0,14.0,,14.0,
normal,319.0,17.0,,14.0,
standards,320.0,24.0,,14.0,
",",321.0,33.0,,14.0,
a,322.0,35.0,,14.0,
success,323.0,37.0,,14.0,success
",",324.0,44.0,,14.0,
with,325.0,46.0,,14.0,
twenty,326.0,51.0,CARDINAL,14.0,
-,327.0,57.0,CARDINAL,14.0,
seven,328.0,58.0,CARDINAL,14.0,
performances,329.0,64.0,,14.0,
within,330.0,77.0,,14.0,
three,331.0,84.0,DATE,14.0,
years,332.0,90.0,DATE,14.0,
of,333.0,96.0,,14.0,
its,334.0,99.0,,14.0,success
premiere,335.0,103.0,,14.0,
",",336.0,111.0,,14.0,
but,337.0,113.0,,14.0,
it,338.0,117.0,,14.0,success
did,339.0,120.0,,14.0,
not,340.0,124.0,,14.0,
achieve,341.0,128.0,,14.0,
the,342.0,136.0,,14.0,
international,343.0,140.0,,14.0,
furore,344.0,154.0,,14.0,
of,345.0,161.0,,14.0,
the,346.0,164.0,ORG,14.0,
First,347.0,168.0,ORG,14.0,
Symphony,348.0,174.0,ORG,14.0,
.,349.0,182.0,,14.0,
=,0.0,0.0,,0.0,
=,1.0,1.0,,0.0,
=,2.0,2.0,,0.0,
Last,3.0,0.0,,1.0,
major,4.0,5.0,,1.0,
works,5.0,11.0,,1.0,
=,6.0,17.0,,1.0,
=,7.0,0.0,,2.0,
=,8.0,1.0,,2.0,
=,0.0,0.0,,0.0,
=,1.0,1.0,,0.0,
=,2.0,2.0,,0.0,
Last,3.0,0.0,,1.0,
major,4.0,5.0,,1.0,
works,5.0,11.0,,1.0,
=,6.0,17.0,,1.0,
=,7.0,0.0,,2.0,
=,8.0,1.0,,2.0,
In,0.0,0.0,,0.0,
June,1.0,3.0,DATE,0.0,
1911,2.0,8.0,DATE,0.0,
",",3.0,12.0,,0.0,
as,4.0,14.0,,0.0,
part,5.0,17.0,,0.0,
of,6.0,22.0,,0.0,
the,7.0,25.0,,0.0,
celebrations,8.0,29.0,,0.0,
surrounding,9.0,42.0,,0.0,
the,10.0,54.0,,0.0,
coronation,11.0,58.0,,0.0,
of,12.0,69.0,,0.0,
King,13.0,72.0,,0.0,
George,14.0,77.0,PERSON,0.0,
V,15.0,84.0,PERSON,0.0,
",",16.0,85.0,,0.0,
Elgar,17.0,87.0,PERSON,0.0,Elgar
was,18.0,93.0,,0.0,
appointed,19.0,97.0,,0.0,
to,20.0,107.0,,0.0,
the,21.0,110.0,WORK_OF_ART,0.0,
Order,22.0,114.0,WORK_OF_ART,0.0,
of,23.0,120.0,WORK_OF_ART,0.0,
Merit,24.0,123.0,WORK_OF_ART,0.0,
",",25.0,128.0,,0.0,
an,26.0,130.0,,0.0,
honour,27.0,133.0,,0.0,
limited,28.0,140.0,,0.0,
to,29.0,148.0,,0.0,
twenty,30.0,151.0,CARDINAL,0.0,
-,31.0,157.0,CARDINAL,0.0,
four,32.0,158.0,CARDINAL,0.0,
holders,33.0,163.0,,0.0,
at,34.0,171.0,,0.0,
any,35.0,174.0,,0.0,
time,36.0,178.0,,0.0,
.,37.0,182.0,,0.0,
The,38.0,0.0,DATE,1.0,
following,39.0,4.0,DATE,1.0,
year,40.0,14.0,DATE,1.0,
",",41.0,18.0,,1.0,
the,42.0,20.0,,1.0,
Elgars,43.0,24.0,PERSON,1.0,
moved,44.0,31.0,,1.0,
back,45.0,37.0,,1.0,
to,46.0,42.0,,1.0,
London,47.0,45.0,GPE,1.0,
",",48.0,51.0,,1.0,
to,49.0,53.0,,1.0,
a,50.0,56.0,,1.0,
large,51.0,58.0,,1.0,
house,52.0,64.0,,1.0,
in,53.0,70.0,,1.0,
Netherhall,54.0,73.0,LOC,1.0,
Gardens,55.0,84.0,LOC,1.0,
",",56.0,91.0,,1.0,
Hampstead,57.0,93.0,GPE,1.0,
",",58.0,102.0,,1.0,
designed,59.0,104.0,,1.0,
by,60.0,113.0,,1.0,
Norman,61.0,116.0,PERSON,1.0,
Shaw,62.0,123.0,PERSON,1.0,
.,63.0,127.0,,1.0,
There,64.0,0.0,,2.0,
Elgar,65.0,6.0,PERSON,2.0,Elgar
composed,66.0,12.0,,2.0,
his,67.0,21.0,,2.0,Elgar
last,68.0,25.0,,2.0,
two,69.0,30.0,CARDINAL,2.0,
large,70.0,34.0,,2.0,
-,71.0,39.0,,2.0,
scale,72.0,40.0,,2.0,
works,73.0,46.0,,2.0,
of,74.0,52.0,,2.0,
the,75.0,55.0,DATE,2.0,
pre,76.0,59.0,DATE,2.0,
-,77.0,62.0,DATE,2.0,
war,78.0,63.0,DATE,2.0,
era,79.0,67.0,DATE,2.0,
",",80.0,70.0,,2.0,
the,81.0,72.0,,2.0,
choral,82.0,76.0,,2.0,
ode,83.0,83.0,,2.0,
",",84.0,86.0,,2.0,
The,85.0,88.0,WORK_OF_ART,2.0,
Music,86.0,92.0,WORK_OF_ART,2.0,
Makers,87.0,98.0,WORK_OF_ART,2.0,
(,88.0,105.0,,2.0,
for,89.0,106.0,,2.0,
the,90.0,110.0,EVENT,2.0,
Birmingham,91.0,114.0,EVENT,2.0,
Festival,92.0,125.0,EVENT,2.0,
",",93.0,133.0,,2.0,
1912,94.0,135.0,DATE,2.0,
),95.0,139.0,,2.0,
and,96.0,141.0,,2.0,
the,97.0,145.0,,2.0,
symphonic,98.0,149.0,,2.0,
study,99.0,159.0,,2.0,
Falstaff,100.0,165.0,WORK_OF_ART,2.0,Falstaff
(,101.0,174.0,,2.0,
for,102.0,175.0,,2.0,
the,103.0,179.0,ORG,2.0,
Leeds,104.0,183.0,ORG,2.0,
Festival,105.0,189.0,ORG,2.0,
",",106.0,197.0,,2.0,
1913,107.0,199.0,DATE,2.0,
),108.0,203.0,,2.0,
.,109.0,204.0,,2.0,
Both,110.0,0.0,,3.0,
were,111.0,5.0,,3.0,
received,112.0,10.0,,3.0,
politely,113.0,19.0,,3.0,
but,114.0,28.0,,3.0,
without,115.0,32.0,,3.0,
enthusiasm,116.0,40.0,,3.0,
.,117.0,50.0,,3.0,
Even,118.0,0.0,,4.0,
the,119.0,5.0,,4.0,
dedicatee,120.0,9.0,,4.0,
of,121.0,19.0,,4.0,
Falstaff,122.0,22.0,WORK_OF_ART,4.0,Falstaff
",",123.0,30.0,,4.0,
the,124.0,32.0,,4.0,
conductor,125.0,36.0,,4.0,
Landon,126.0,46.0,PERSON,4.0,
Ronald,127.0,53.0,PERSON,4.0,Ronald
",",128.0,59.0,,4.0,
confessed,129.0,61.0,,4.0,
privately,130.0,71.0,,4.0,
that,131.0,81.0,,4.0,
he,132.0,86.0,,4.0,Ronald
could,133.0,89.0,,4.0,
not,134.0,95.0,,4.0,
"""",135.0,99.0,,4.0,
make,136.0,100.0,,4.0,
head,137.0,105.0,,4.0,
or,138.0,110.0,,4.0,
tail,139.0,113.0,,4.0,
of,140.0,118.0,,4.0,
the,141.0,121.0,,4.0,
piece,142.0,125.0,,4.0,
",",143.0,130.0,,4.0,
"""",144.0,131.0,,4.0,
while,145.0,133.0,,4.0,
the,146.0,139.0,,4.0,
musical,147.0,143.0,,4.0,
scholar,148.0,151.0,,4.0,
Percy,149.0,159.0,PERSON,4.0,
Scholes,150.0,165.0,PERSON,4.0,
wrote,151.0,173.0,,4.0,
of,152.0,179.0,,4.0,
Falstaff,153.0,182.0,WORK_OF_ART,4.0,Falstaff
that,154.0,191.0,,4.0,
it,155.0,196.0,,4.0,Falstaff
was,156.0,199.0,,4.0,
a,157.0,203.0,,4.0,
"""",158.0,205.0,,4.0,
great,159.0,206.0,,4.0,
work,160.0,212.0,,4.0,
"""",161.0,216.0,,4.0,
but,162.0,218.0,,4.0,
",",163.0,221.0,,4.0,
"""",164.0,223.0,,4.0,
so,165.0,224.0,,4.0,
far,166.0,227.0,,4.0,
as,167.0,231.0,,4.0,
public,168.0,234.0,,4.0,
appreciation,169.0,241.0,,4.0,
goes,170.0,254.0,,4.0,
",",171.0,258.0,,4.0,
a,172.0,260.0,,4.0,
comparative,173.0,262.0,,4.0,
failure,174.0,274.0,,4.0,
.,175.0,281.0,,4.0,
"""",176.0,0.0,,5.0,
When,177.0,1.0,,5.0,
World,178.0,0.0,EVENT,6.0,
War,179.0,6.0,EVENT,6.0,
I,180.0,10.0,EVENT,6.0,
broke,181.0,12.0,,6.0,
out,182.0,18.0,,6.0,
",",183.0,21.0,,6.0,
Elgar,184.0,23.0,PERSON,6.0,Elgar
was,185.0,29.0,,6.0,
horrified,186.0,33.0,,6.0,
at,187.0,43.0,,6.0,
the,188.0,46.0,,6.0,
prospect,189.0,50.0,,6.0,
of,190.0,59.0,,6.0,
the,191.0,62.0,,6.0,
carnage,192.0,66.0,,6.0,
",",193.0,73.0,,6.0,
but,194.0,75.0,,6.0,
his,195.0,79.0,,6.0,Elgar
patriotic,196.0,83.0,,6.0,
feelings,197.0,93.0,,6.0,
were,198.0,102.0,,6.0,
nonetheless,199.0,107.0,,6.0,
aroused,200.0,119.0,,6.0,
.,201.0,126.0,,6.0,
He,202.0,0.0,,7.0,Elgar
composed,203.0,3.0,,7.0,
"""",204.0,12.0,,7.0,
A,205.0,13.0,WORK_OF_ART,7.0,
Song,206.0,15.0,WORK_OF_ART,7.0,
