types,URI,entity,support,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Radio,radio,20231,85,0.7685857053214931,0.2893567158466993,Brown hoped the moniker would click with listeners and make him stand out from other radio personalities.,2,0,
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Radio,radio,20231,85,0.7685857053214931,0.2893567158466993,Brown hoped the moniker would click with listeners and make him stand out from other radio personalities.,2,0,
http://dbpedia.org/class/yago/Foundation113790712,http://dbpedia.org/resource/Supreme_Court_of_the_United_States,Supreme Court,33501,44,0.9975482909849804,0.0013421534804516,"The family's lawsuit eventually reached the Supreme Court of California, which held for the plaintiffs.",5,6,== National prominence ==
http://dbpedia.org/class/yago/Gathering107975026,http://dbpedia.org/resource/Supreme_Court_of_the_United_States,Supreme Court,33501,44,0.9975482909849804,0.0013421534804516,"The family's lawsuit eventually reached the Supreme Court of California, which held for the plaintiffs.",5,6,== National prominence ==
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/Supreme_Court_of_the_United_States,Supreme Court,33501,44,0.9975482909849804,0.0013421534804516,"The family's lawsuit eventually reached the Supreme Court of California, which held for the plaintiffs.",5,6,== National prominence ==
http://dbpedia.org/class/yago/Relation100031921,http://dbpedia.org/resource/Supreme_Court_of_the_United_States,Supreme Court,33501,44,0.9975482909849804,0.0013421534804516,"The family's lawsuit eventually reached the Supreme Court of California, which held for the plaintiffs.",5,6,== National prominence ==
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/Supreme_Court_of_the_United_States,Supreme Court,33501,44,0.9975482909849804,0.0013421534804516,"The family's lawsuit eventually reached the Supreme Court of California, which held for the plaintiffs.",5,6,== National prominence ==
http://dbpedia.org/class/yago/SupremeCourt108336188,http://dbpedia.org/resource/Supreme_Court_of_the_United_States,Supreme Court,33501,44,0.9975482909849804,0.0013421534804516,"The family's lawsuit eventually reached the Supreme Court of California, which held for the plaintiffs.",5,6,== National prominence ==
http://dbpedia.org/class/yago/WikicatFoundationsBasedInTheUnitedStates,http://dbpedia.org/resource/Supreme_Court_of_the_United_States,Supreme Court,33501,44,0.9975482909849804,0.0013421534804516,"The family's lawsuit eventually reached the Supreme Court of California, which held for the plaintiffs.",5,6,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/ontology/School,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/ontology/SportsTeam,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/Association108049401,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/Club108227214,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/EducationalInstitution108276342,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/Group100031264,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/Institution108053576,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/Organization108008335,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/School108276720,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/SocialGroup107950920,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/class/yago/WikicatSportsClubsEstablishedIn1886,http://dbpedia.org/resource/California_Golden_Bears_football,Cal,1688,65,0.6170212095080622,0.4030975152685063,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Tort,torts,2360,156,0.999999998677481,1.0897039249791012e-09,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Law_of_the_United_States,American law,1460,191,0.999999783792044,2.162079817954619e-07,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Law_of_the_United_States,American law,1460,191,0.999999783792044,2.162079817954619e-07,"The Court's opinion in the case, Weirum v. RKO General, Inc., 15 Cal.3d 40 (1975) has since become a well-known holding on the subject of foreseeability in torts law, and is often studied in American law schools.",6,6,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Evolution,evolution,17765,36,0.9995920206313588,0.00013423705417179598,Steele was never one to analyze the evolution of rock radio.,7,6,== National prominence ==
http://dbpedia.org/ontology/Organisation,http://dbpedia.org/resource/Evolution,evolution,17765,36,0.9995920206313588,0.00013423705417179598,Steele was never one to analyze the evolution of rock radio.,7,6,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Radio,radio,20231,54,0.8752555987276998,0.137840237222292,Steele was never one to analyze the evolution of rock radio.,7,6,== National prominence ==
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Radio,radio,20231,54,0.8752555987276998,0.137840237222292,Steele was never one to analyze the evolution of rock radio.,7,6,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/British_Invasion,British Invasion,936,75,0.999999997839069,1.6888516377239851e-09,"In a 1995 interview, he insisted, ""Look, you take the Motown sound and the British Invasion and you throw in Elvis and Roy Orbison, and you have a music mix that's hard to beat at any time or any place.""",8,6,== National prominence ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/British_Invasion,British Invasion,936,75,0.999999997839069,1.6888516377239851e-09,"In a 1995 interview, he insisted, ""Look, you take the Motown sound and the British Invasion and you throw in Elvis and Roy Orbison, and you have a music mix that's hard to beat at any time or any place.""",8,6,== National prominence ==
http://dbpedia.org/ontology/Disease,http://dbpedia.org/resource/British_Invasion,British Invasion,936,75,0.999999997839069,1.6888516377239851e-09,"In a 1995 interview, he insisted, ""Look, you take the Motown sound and the British Invasion and you throw in Elvis and Roy Orbison, and you have a music mix that's hard to beat at any time or any place.""",8,6,== National prominence ==
http://dbpedia.org/ontology/RadioStation,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,46,1.0,0.0,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/WikicatRadioFormats,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,46,1.0,0.0,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,46,1.0,0.0,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,46,1.0,0.0,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/Format106636806,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,46,1.0,0.0,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/Information106634376,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,46,1.0,0.0,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Boss_Radio,Boss Radio,67,46,1.0,0.0,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/ontology/Person,http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
"http://dbpedia.org/class/yago/WikicatPeopleFromLosAngeles,California",http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/YagoLegalActor,http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/YagoLegalActorGeo,http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/CausalAgent100007347,http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/LivingThing100004258,http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/Organism100004475,http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/Person100007846,http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
"http://dbpedia.org/class/yago/WikicatPeopleFromAtlanta,Georgia",http://dbpedia.org/resource/Bill_Drake,Bill Drake,69,82,0.9999999999719762,2.803412853529319e-11,"""Robert W. Morgan was the first one hired for Boss Radio,"" RKO program consultant Bill Drake said.",0,7,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/ontology/Automobile,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/YagoGeoEntity,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/YagoPermanentlyLocatedEntity,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/WikicatRadioStations,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/Artifact100021939,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/BroadcastingStation102903405,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/Facility103315023,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/Object100002684,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/PhysicalEntity100001930,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/RadioStation104044119,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/Station104306080,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/class/yago/Whole100003553,http://dbpedia.org/resource/Radio_broadcasting,radio,26968,73,0.9880364152733208,0.0120878428676566,"The Real Don Steele stayed at KHJ until June 1973, then moved on to L.A. radio stations KIQQ, KTNQ, KRLA, KODJ / KCBS and arrived at KRTH in July 1992.",6,7,== National prominence ==
http://dbpedia.org/ontology/Company,http://dbpedia.org/resource/Broadcast_syndication,nationally syndicated,8530,58,0.9993783605168852,0.0006220261105479843,"He recorded commercials and at one time had a successful, nationally syndicated radio show.",7,7,== National prominence ==
http://dbpedia.org/ontology/TelevisionStation,http://dbpedia.org/resource/Broadcast_syndication,nationally syndicated,8530,58,0.9993783605168852,0.0006220261105479843,"He recorded commercials and at one time had a successful, nationally syndicated radio show.",7,7,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Radio,radio,20231,80,0.8163176205565789,0.2173395400839872,"He recorded commercials and at one time had a successful, nationally syndicated radio show.",7,7,== National prominence ==
http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Radio,radio,20231,80,0.8163176205565789,0.2173395400839872,"He recorded commercials and at one time had a successful, nationally syndicated radio show.",7,7,== National prominence ==
http://dbpedia.org/ontology/Book,http://dbpedia.org/resource/Form_10-Q,10Q,64,180,0.999999718258874,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/WikicatSECFilings,http://dbpedia.org/resource/Form_10-Q,10Q,64,180,0.999999718258874,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Form_10-Q,10Q,64,180,0.999999718258874,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Form_10-Q,10Q,64,180,0.999999718258874,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Filing107167954,http://dbpedia.org/resource/Form_10-Q,10Q,64,180,0.999999718258874,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Form_10-Q,10Q,64,180,0.999999718258874,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Submission107167578,http://dbpedia.org/resource/Form_10-Q,10Q,64,180,0.999999718258874,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/ontology/Software,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/ontology/MusicGenre,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/WikicatRadioFormats,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/WikicatRecordCharts,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Abstraction100002137,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Chart106999802,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Communication100033020,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Format106636806,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Information106634376,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/Message106598915,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://dbpedia.org/class/yago/VisualCommunication106873252,http://dbpedia.org/resource/Oldies,oldies,3507,245,0.999999999999602,0.0,"That show, ""Live From the 60's"", was created by Steele along with friend and contemporary M.G.""Machine Gun"" Kelly, who followed Steele at KHJ-AM, then DJ'd with him in the '70s at 10Q. ""Live From the 60's"" was a three-hour program that featured oldies exclusively from the 1960s.",0,8,== National prominence ==
http://www.w3.org/2002/07/owl#Thing,http://dbpedia.org/resource/Grammatical_tense,tense,2712,40,0.9996014203216208,0.0003654490774059539,"It was written and performed in present tense, and peppered with audio clips of news events, presidential speeches and TV shows that correlated with that particular year.",2,8,== National prominence ==
