sentences,sentenceIndex,paragraphIndex,section,file,wikiId,Music making,Business meeting,Personal life,Coincidence,Public celebration,Education
"Amanda Aldridge mainly composed Romantic parlour music, a type of popular music performed primarily in parlours of the middle-class homes, frequently by amateur singers and pianists.",1,5,== Style ==,indexedSentences/2475284.csv,2475284,True,False,False,False,False,False
"Under this name, she gained recognition for her many voice and piano compositions, including love songs, suites, sambas and light orchestral pieces, in a popular style that was infused with multiple genres.",3,5,== Style ==,indexedSentences/2475284.csv,2475284,True,False,False,False,False,False
"""An Assyrian Love Song,"" words by F. G. Bowles.",0,8,== Works ==,indexedSentences/2475284.csv,2475284,True,False,False,False,False,False
Kentucky Love song 2.,2,16,== Works ==,indexedSentences/2475284.csv,2475284,True,False,False,False,False,False
The singer claims to have sold more than 175 million records.,1,0,N/A,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"There are various sales figures for him, ranging from 70 to 200 million records sold.",2,0,N/A,indexedSentences/105767.csv,105767,True,False,False,False,False,False
Sesto sang in two pop bands during the 1960s and won a contest in a Madrid television show.,0,2,== Biographical summary ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
He played a part in the Spanish filming of Shakespeare's Hamlet.,1,2,== Biographical summary ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"As a composer, Sesto wrote songs for artists such as Ángela Carrasco, Miguel Bosé, Lucía Méndez, Charytín Goyco and José José, among others.",0,3,== Biographical summary ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
He also produced and translated to Spanish the lyrics of an album by the popular Australian rock band Air Supply.,1,3,== Biographical summary ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"Throughout his career, he remained one of the most influential pioneer artists of pop and rock in Spanish, that would inspire many newer acts in the Latin music world as well as across Europe, the Americas and Asia.",2,3,== Biographical summary ==,indexedSentences/105767.csv,105767,False,True,False,False,False,False
== Career ==,0,4,== Career ==,indexedSentences/105767.csv,105767,False,True,False,False,False,False
The mid-sixties marked the beginning of Sesto's career.,0,5,== Career ==,indexedSentences/105767.csv,105767,False,True,False,False,False,False
"After producing his first record with his band Los Dayson, in 1965 they traveled to Madrid to appear on Televisión Española's Salto a la Fama.",1,5,== Career ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"In 1966, Sesto joined another band, Los Botines, whose music was influenced by The Beatles.",2,5,== Career ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"At the beginning (1969) he participated in the chorus of the song ""O Tren"" by Andrés do Barro, produced by Juan Pardo.",4,5,== Career ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"In 1970, he recorded various singles including: ""Llegará el Verano"" and ""Sin Dirección"", with the artistic name ""Camilo Sexto"".",5,5,== Career ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"His solo career started in 1970, the same year he won the ""Revelación"" price, at the ""Olés de la Canción"" festival.After meeting producer, Juan Pardo in 1972, he launched a solo career under the stage name Camilo Sesto.",7,5,== Career ==,indexedSentences/105767.csv,105767,False,True,False,False,False,False
"He appeared on Spanish TV's program ""Buenas Noches"" singing ""Algo de Mí"" (his first No.1 record).",8,5,== Career ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"In 1973, he represented Spain with the song ""Algo Más"" in the second edition of the OTI Festival, which was held in the Brazilian city of Belo Horizonte.",10,5,== Career ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"In 1974, his success as a pop singer continued with record sales escalating rapidly.",11,5,== Career ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"His concerts took him around the world with such songs as ""¿Quieres ser mi amante?",12,5,== Career ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
The public filled the theatre and shows were extended to four months.,19,5,== Career ==,indexedSentences/105767.csv,105767,False,False,False,False,True,False
"Notable hits from Sesto include ""Vivir Así es Morir de Amor"", ""Jamás"", ""Perdóname"", ""Melina"" (a song about Melina Mercouri), and ""Donde Estes, Con Quien Estes"".",22,5,== Career ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
Sesto won many awards at Viña del Mar in 2004.,30,5,== Career ==,indexedSentences/105767.csv,105767,False,False,False,False,True,False
"A live DVD called ""Todo de Mí"" recorded in Madrid, was released around the same time.",34,5,== Career ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"In 2011, he was awarded the ""Highest Hispanic Pride"" medal in Las Vegas, U.S. That day was proclaimed 28 may Camilo Sesto's Day in Nevada.",0,6,== Career ==,indexedSentences/105767.csv,105767,False,False,False,False,True,False
"Many radio stations and music media threatened to take legal action against the singer if he would not ""meet with the responsibility"", and Sesto was forced to once again come back into the media to try to clear his name.",4,8,== Controversies ==,indexedSentences/105767.csv,105767,False,False,False,True,False,False
"Sesto died on 8 September 2019 at a Madrid hospital from kidney failure, eight days shy of his 73rd birthday.",0,10,== Death ==,indexedSentences/105767.csv,105767,False,False,True,False,False,False
"Spain's acting Prime Minister Pedro Sánchez wrote on Twitter: ""Spain and all of Latin America mourn the loss of Camilo Sesto.",2,10,== Death ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"From the 1970s to 2000s Sesto created many hit songs, with almost everyone coming from his own inspiration, being the author, performer, composer, and producer of all his works.",0,12,== Legacy ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
Camilo Sesto has the record of two presentations daily for 20 consecutive days at Madison Square Garden in the 1980s.,1,12,== Legacy ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
And thousands of awards and recognitions among the most prominent:,0,13,== Legacy ==,indexedSentences/105767.csv,105767,False,False,False,False,True,False
"The Council of Ministers, at the proposal of the Minister of Culture and Sports, José Guirao, has approved this September 13 by Royal Decree the posthumous award of the ""Medal of Merit in Fine Arts"", in its category of Gold, to the singer, composer and performer Camilo Blanes Cortés, 'Camilo Sesto'.",1,15,== Legacy ==,indexedSentences/105767.csv,105767,False,False,False,False,True,False
"Most of Sesto's works are in Spanish, but he has also recorded songs in English, Valencian, Italian, German, Japanese and Portuguese.",0,21,== Legacy ==,indexedSentences/105767.csv,105767,True,False,False,False,False,False
"Pannalal Ghosh was born on 24 July 1911 in Barisal, Bengal Presidency, British India.",0,2,== Early life ==,indexedSentences/1322881.csv,1322881,False,False,True,False,False,False
"His father, Akshay Kumar Ghosh, was a sitarist.",2,2,== Early life ==,indexedSentences/1322881.csv,1322881,False,False,True,False,False,False
"Ghosh received his initial training in music from his father, learning to play the sitar.",3,2,== Early life ==,indexedSentences/1322881.csv,1322881,True,False,True,False,False,True
"As a child he had picked up a small flute that cowherds usually played, and on the basis of the education he was receiving on the sitar from his father, he would try to play musical patterns on the flute.",5,2,== Early life ==,indexedSentences/1322881.csv,1322881,True,False,True,False,False,False
The family’s ancestral house was on the banks of the Kirtankhola river.,6,2,== Early life ==,indexedSentences/1322881.csv,1322881,False,False,True,False,False,False
"At the age of nine, while swimming in the river one day, Ghosh found a long bamboo stick that was half-flute and half walking stick.",7,2,== Early life ==,indexedSentences/1322881.csv,1322881,False,False,False,True,False,False
"Then at the age of eleven, Ghosh is said to have met a holy man who held a conch and a flute and asked if he could play the flute.",9,2,== Early life ==,indexedSentences/1322881.csv,1322881,True,False,False,True,False,False
She was the younger sister of Ghosh’s friend Anil Biswas who went on to become a celebrated music composer.,11,2,== Early life ==,indexedSentences/1322881.csv,1322881,False,False,True,False,False,False
"He joined a gymnasium and learnt martial arts, boxing and stick fighting.",14,2,== Early life ==,indexedSentences/1322881.csv,1322881,True,False,False,False,False,False
"He finally settled on a flute which was thirty two inches long.Panna Lal Ghosh's daughter Shanti-Sudha was married to the flute player Devendra Murdeshwar, who was her father's disciple.",20,2,== Early life ==,indexedSentences/1322881.csv,1322881,False,False,True,False,False,False
"Their son Anand Murdeshwar, Panna Lal's grandson, also made a name as flute player but died at a very young age.",21,2,== Early life ==,indexedSentences/1322881.csv,1322881,False,False,True,False,False,False
"Ghosh's younger brother, Nikhil Ghosh, was a noted Tabla player and Padma Bhushan awardee.",22,2,== Early life ==,indexedSentences/1322881.csv,1322881,False,False,True,False,False,False
== Career ==,0,3,== Career ==,indexedSentences/1322881.csv,1322881,False,True,False,False,False,False
In 1940 he came to Bombay to further expand his music career.,1,4,== Career ==,indexedSentences/1322881.csv,1322881,False,True,False,False,False,False
Sneh Bandhan (1940) was his debut film as an independent music composer.,2,4,== Career ==,indexedSentences/1322881.csv,1322881,False,True,False,False,False,False
"The popular songs from the film were ""Aabroo Ke Kamaanon Mein"" and ""Sneh Bandhan Mein Bandhe Hue"" sung by Khan Mastan and Bibbo.",3,4,== Career ==,indexedSentences/1322881.csv,1322881,True,False,False,False,False,False
"Veteran flautist Nityanand Haldipur who is his direct disciple explains that this hole was designed specifically to play the Teevra-Madhyam (‘Ma’ or 4th note) of the lower octave especially in Raagas such as Puriya, Darbari and Bihag where a Madhyam to Pancham meend (glide) is required.",1,6,== Career == | === Innovations ===,indexedSentences/1322881.csv,1322881,True,False,False,False,False,False
The long bamboo flutes he devised are popularly played by subsequent flautists to render Hindusthani classical music.,6,6,== Career == | === Innovations ===,indexedSentences/1322881.csv,1322881,True,False,False,False,False,False
"Frederick William Green (March 31, 1911 – March 1, 1987) was an American swing jazz guitarist who played rhythm guitar with the Count Basie Orchestra for almost fifty years.",0,0,N/A,indexedSentences/3689332.csv,3689332,True,False,False,False,False,False
"Green was born in Charleston, South Carolina on March 31, 1911.",0,2,== Early life and education ==,indexedSentences/3689332.csv,3689332,False,False,True,False,False,False
"He was exposed to music from an early age, and learned the banjo before picking up the guitar in his early teenage years.",1,2,== Early life and education ==,indexedSentences/3689332.csv,3689332,False,False,False,False,False,True
"A friend of his father by the name of Sam Walker taught a young Freddie to read music, and keenly encouraged him to keep up his guitar playing.",2,2,== Early life and education ==,indexedSentences/3689332.csv,3689332,False,False,True,False,False,True
"Walker gave Freddie what was perhaps his first gig, playing with a local community group of which Walker was an organizer.",3,2,== Early life and education ==,indexedSentences/3689332.csv,3689332,True,False,False,False,False,False
== Career ==,0,3,== Career ==,indexedSentences/3689332.csv,3689332,False,True,False,False,False,False
"It was around this time that Green's parents died, and he moved to New York City to live with his aunt and continue his education.",0,4,== Career ==,indexedSentences/3689332.csv,3689332,False,False,True,False,False,False
"While still in his teens, he began to play around the clubs of the city, earning money and a reputation.",2,4,== Career ==,indexedSentences/3689332.csv,3689332,True,False,False,False,False,False
"It should be part of the drums so it sounds like the drummer is playing chords—like the snare is in A or the hi-hat in D minor""  Throughout his career, Green played rhythm guitar, accompanying other musicians, and he rarely played solos.",1,5,== Career ==,indexedSentences/3689332.csv,3689332,True,True,False,False,False,False
""": 100   Green did play a solo on the January 16, 1938, Carnegie Hall concert that featured the Benny Goodman big band.",3,5,== Career ==,indexedSentences/3689332.csv,3689332,True,False,False,False,False,False
"Green's  playing on his signature Stromberg guitar was the model for Ralph Patt's big-band playing.Green was not a prolific composer, but he did make two major contributions to Count Basie's repertoire, ""Down for Double"" (recorded in 1941) and ""Corner Pocket"" (recorded for the album April in Paris in 1955).",9,5,== Career ==,indexedSentences/3689332.csv,3689332,True,False,False,False,False,False
"On March 1, 1987, Green died of a heart attack in Las Vegas, Nevada at the age of 75.",0,6,== Career ==,indexedSentences/3689332.csv,3689332,False,False,True,False,False,False
"Sing Along with Basie (Roulette, 1958) – with Joe Williams and Lambert, Hendricks & Ross",0,30,== Discography == | === As sideman ===,indexedSentences/3689332.csv,3689332,True,False,False,False,False,False
It was released by Roulette Records and marked Eckstine and Basie's only recorded collaboration.,1,32,== Discography == | === As sideman ===,indexedSentences/3689332.csv,3689332,True,False,False,False,False,False
"The Count Meets the Duke (Columbia, 1961)",1,41,== Discography == | === As sideman ===,indexedSentences/3689332.csv,3689332,False,False,False,True,False,False
All the Cats Join In (Columbia 1956)With Al Cohn,0,77,== Discography == | === As sideman ===,indexedSentences/3689332.csv,3689332,True,False,False,False,False,False
"She was under contract to Metro-Goldwyn-Mayer by the early 1940s, soon establishing a career principally through her work in musicals.",1,0,N/A,indexedSentences/154038.csv,154038,False,True,False,False,False,False
"Later in the decade she performed in several operas, including La bohème, Madama Butterfly, Orpheus in the Underworld and La traviata.",3,0,N/A,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"Zelma Kathryn Elisabeth Hedrick was born on February 9, 1922, in Winston-Salem, North Carolina, one of four children of Charles Hedrick, a building contractor-realtor, and Lillian Hedrick (née Grayson 1897–1955).",0,2,== Early life ==,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"Lillian was of Siberian, Native American and English descent, and Charles was of German, Siberian, Hungarian and Polish descent.The Hedrick family later moved to Kirkwood, Missouri, outside St. Louis, where Grayson was discovered singing on the empty stage of the St. Louis Municipal Opera House by a janitor, who introduced her to Frances Marshall of the Chicago Civic Opera, who gave the twelve-year-old girl voice lessons.",1,2,== Early life ==,indexedSentences/154038.csv,154038,False,False,True,True,False,False
"Grayson's sister, Frances Raeburn (born Mildred Hedrick) was also an actress and singer, appearing alongside her in the film Seven Sweethearts.",2,2,== Early life ==,indexedSentences/154038.csv,154038,False,False,True,False,False,False
The family moved to California when Grayson was 15 years old.,4,2,== Early life ==,indexedSentences/154038.csv,154038,False,False,True,False,False,False
== Film career ==,0,3,== Film career ==,indexedSentences/154038.csv,154038,False,True,False,False,False,False
"In 1940, an MGM talent scout saw Grayson performing at a music festival.",0,5,== Film career == | === 1940s ===,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"Metro hoped to find a replacement for Deanna Durbin, who left the studio for Universal Pictures.",1,5,== Film career == | === 1940s ===,indexedSentences/154038.csv,154038,False,False,False,True,False,False
"In the first, Grayson plays the teenage daughter, Rebecca, of the eccentric Yancey family from Lynchburg, Virginia.",3,6,== Film career == | === 1940s ===,indexedSentences/154038.csv,154038,True,False,True,False,False,False
"Set in 1913, the film was based on Rebecca Yancey Williams's own family.",4,6,== Film career == | === 1940s ===,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"The film was originally meant to be an adaptation of the 1927 Broadway musical; however, only two songs were retained for the film, the title song, and ""The Ranger Song"", which was performed by Grayson.Co-starring Van Heflin, Seven Sweethearts cast Grayson as the youngest of seven daughters from Holland, Michigan, who is hired by reporter-photographer Heflin to serve as a model and secretary while he covers the town's tulip festival, and with whom he falls in love.In 1943, Grayson appeared in the film Thousands Cheer, (originally titled Private Miss Jones), along with Gene Kelly, Mickey Rooney, Eleanor Powell, June Allyson and others.",2,7,== Film career == | === 1940s ===,indexedSentences/154038.csv,154038,True,True,True,False,False,False
The film was intended as a morale booster for American troops and their families.,3,7,== Film career == | === 1940s ===,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"Garland was replaced by June Allyson, and the film was retitled as ""Two Sisters from Boston"" and released in 1946.Grayson did not appear in any films for nearly two years (from 1943 to 1945), but instead worked at entertaining troops during the war and performing on radio programs.",5,7,== Film career == | === 1940s ===,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"Notably, it is reported that she would only perform under the condition that the audience was integrated, as troops were segregated at the time.She returned to films in Anchors Aweigh, a musical romantic-comedy set in Los Angeles and co-starring Kelly and Frank Sinatra.",6,7,== Film career == | === 1940s ===,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"Both films performed poorly at the box office, and audiences thought the plots absurd.",9,7,== Film career == | === 1940s ===,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"In 1950, Grayson was once again partnered with Lanza, and portrayed an opera singer in The Toast of New Orleans, and performed the Academy-Award-nominated song ""Be My Love"".",0,9,== Film career == | === 1950s ===,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"She portrayed an opera singer with laryngitis, alongside Van Johnson who played her doctor and love interest.",1,10,== Film career == | === 1950s ===,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"The film was lavishly produced (the only musical other than Those Redheads from Seattle (1953) to be filmed in 3-D), with songs by Cole Porter, choreography by Hermes Pan, and musical direction by André Previn.",6,10,== Film career == | === 1950s ===,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"She was asked to perform La Bohème at the Central City Opera House in Central City, Colorado, but due to her filming obligations for The Desert Song, she had to turn it down.",1,12,== Film career == | === Warner Bros ===,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"In the 1980s, Grayson guest starred in three episodes as recurring character ""Ideal Molloy"" on Murder, She Wrote.",3,12,== Film career == | === Warner Bros ===,indexedSentences/154038.csv,154038,True,False,False,False,False,False
== Stage career ==,0,13,== Stage career ==,indexedSentences/154038.csv,154038,False,True,False,False,False,False
"In 1953, Grayson optioned the story It's Greek to Me, written by Helen Deutsch, to be accompanied by a score from Cole Porter.",1,14,== Stage career ==,indexedSentences/154038.csv,154038,True,False,False,False,False,False
== Musical career ==,0,16,== Musical career ==,indexedSentences/154038.csv,154038,False,True,False,False,False,False
"Grayson trained from the age of twelve as an opera singer.While appearing in her film roles, Grayson also performed on the radio.",0,17,== Musical career ==,indexedSentences/154038.csv,154038,True,False,False,False,False,False
Grayson performed on concert tours throughout the 1950s.,1,17,== Musical career ==,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"""In 1952, Grayson was offered more than $10,000 to perform for a week at the Riviera night club in New Jersey before making The Desert Song.",7,17,== Musical career ==,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"On one of those trips to the Far East, Grayson also gave a concert in Manila, the Philippines, in 1969, where she performed at the New Frontier theater.",9,17,== Musical career ==,indexedSentences/154038.csv,154038,True,False,False,False,False,False
"Grayson married twice, first to actor John Shelton and then to the actor/singer Johnnie Johnston.",0,20,== Personal life ==,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"Shelton and Grayson eloped to Las Vegas, where they were married on July 11, 1941.",0,22,== Personal life == | === John Shelton ===,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"The two had courted for 18 months, after meeting while making screen tests.",1,22,== Personal life == | === John Shelton ===,indexedSentences/154038.csv,154038,False,False,False,True,False,False
This came after a month of reconciliation after a judge dismissed their divorce suit.,3,22,== Personal life == | === John Shelton ===,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"They divorced on June 17, 1946.",5,22,== Personal life == | === John Shelton ===,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"On October 7, 1948, Grayson's only child, daughter Patricia ""Patty Kate"" Kathryn Johnston was born.",1,24,== Personal life == | === Johnnie Johnston ===,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"Patricia married Robert Towers and had two children, Kristin and Jordan.",2,24,== Personal life == | === Johnnie Johnston ===,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"On October 3, 1951, Grayson was granted a divorce from Johnston on the grounds of mental cruelty.Johnston's This Time for Keeps co-star, Esther Williams, claimed in her 1999 autobiography that while making the film, Johnston would read Grayson's intimate letters aloud to the girls in his fan club, including the ""all-too-graphic details concerning what she liked about his love-making.",1,25,== Personal life == | === Johnnie Johnston ===,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"""According to her secretary, Grayson died in her sleep at her home in Los Angeles on February 17, 2010, aged 88.",2,25,== Personal life == | === Johnnie Johnston ===,indexedSentences/154038.csv,154038,False,False,True,False,False,False
"Though he got his start in radio, Allen is best known for his extensive network television career.",0,1,N/A,indexedSentences/144196.csv,144196,False,True,False,False,False,False
"and, from 1977 until 1981, he wrote, produced, and hosted the award-winning public broadcasting show Meeting of Minds, a series of historical dramas presented in a talk format.",4,1,N/A,indexedSentences/144196.csv,144196,True,False,False,False,True,False
"By his own estimate, he wrote more than 8,500 songs, some of which were recorded by numerous leading singers.",1,2,N/A,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"He also wrote more than 50 books, including novels, children's books, and books of opinions, including his final book, Vulgarians at the Gate: Trash TV and Raunch Radio (2001).",3,2,N/A,indexedSentences/144196.csv,144196,True,False,True,False,False,False
"Allen was born in New York City, son of Billy (Carroll Abler) and Isabelle Allen (née Donohue), a husband-and-wife vaudeville comedy team.",0,5,== Early life ==,indexedSentences/144196.csv,144196,False,False,True,False,False,False
His father died when he was an infant.,1,5,== Early life ==,indexedSentences/144196.csv,144196,False,False,True,False,False,False
He was raised on the South Side of Chicago largely by his mother's Irish Catholic family.,2,5,== Early life ==,indexedSentences/144196.csv,144196,False,False,True,False,False,False
"Milton Berle called Allen's mother ""the funniest woman in vaudeville.""",3,5,== Early life ==,indexedSentences/144196.csv,144196,False,False,True,False,False,False
== Career ==,0,7,== Career ==,indexedSentences/144196.csv,144196,False,True,False,False,False,False
=== Early career ===,0,8,== Career == | === Early career ===,indexedSentences/144196.csv,144196,False,True,False,False,False,False
"Although he knew nothing about wrestling, he watched some shows to gain insight and discovered that the announcers did not have well-defined names for the wrestling holds.",1,12,== Career == | ==== Television ====,indexedSentences/144196.csv,144196,False,False,False,True,False,False
This new show required him to uproot his family and move from Los Angeles to New York due to technological limitations.,2,13,== Career == | ==== Television ====,indexedSentences/144196.csv,144196,False,False,True,False,False,False
": 48  Variety magazine editors who had seen the show wrote, ""One of the most hilarious one-man comedy sequences projected over the TV cameras in many a day ...",6,13,== Career == | ==== Television ====,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Leaving CBS, Allen created a late-night New York talk/variety television program that debuted in July 1953 on local station WNBT-TV (now WNBC-TV).",0,15,== Career == | === The Tonight Show ===,indexedSentences/144196.csv,144196,False,True,False,False,False,False
"Dana played amiable Latino ""Jose Jimenez.""",5,19,== Career == | === The Steve Allen Show ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Dayton Allen, who had gotten his start playing various characters on the children's television series ""Howdy Doody,"" played wild-eyed zanies answering any given question with the question ""Why not?""",8,19,== Career == | === The Steve Allen Show ===,indexedSentences/144196.csv,144196,True,False,True,False,False,False
"Dell usually played straight men in sketches (policemen, newsmen, dramatic actors, etc.",9,19,== Career == | === The Steve Allen Show ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"), and occasionally played the character Boris Nadel, a Bela Lugosi/Dracula lookalike.",10,19,== Career == | === The Steve Allen Show ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Other recurring routines included ""Crazy Shots"" (also known as ""Wild Pictures""), a series of sight gags accompanied by Allen on piano; Allen inviting audience members to select three musical notes at random, and then composing a song based on the notes; a satire on radio's long-running The Answer Man and a precursor to Johnny Carson's Carnac the Magnificent (sample answer: ""Et tu, Brute.""",0,20,== Career == | === The Steve Allen Show ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Back in Los Angeles, he continued to write songs, hosted other variety shows, and wrote books and articles about comedy.After being cancelled by NBC in 1960, the show returned in the fall of 1961—on ABC.",4,23,== Career == | === The Steve Allen Show ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"The show also featured many jazz songs played by Allen and members of the show's band, the Donn Trenner Orchestra, which included such virtuoso musicians as guitarist Herb Ellis and flamboyantly comedic hipster trombonist Frank Rosolino (whom Allen credited with originating the ""Hiyo!""",0,27,== Career == | === Later television projects ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Allen later produced a second half-hour show for Westinghouse, titled Jazz Scene USA, which featured West Coast jazz musicians such as Rosolino, Stan Kenton, and Teddy Edwards.",0,28,== Career == | === Later television projects ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"In the summer of 1967, he brought most of the regulars from over the years back with The Steve Allen Comedy Hour, featuring the television debuts of Rob Reiner, Richard Dreyfuss, and John Byner, and featuring Ruth Buzzi, who would become famous soon after on the comedy ensemble show Rowan & Martin's Laugh-In.",1,29,== Career == | === Later television projects ===,indexedSentences/144196.csv,144196,False,True,False,False,False,False
"In 1977, he produced Steve Allen's Laugh-Back, a syndicated series combining vintage Allen film clips with new talk-show material reuniting his 1950s television gang.",1,31,== Career == | === Later television projects ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"His co-host was radio personality Mark Simone, and they were joined frequently by comedy writers Larry Gelbart, later of M*A*S*H writing fame; Herb Sargent, perhaps, later on, best known for his writing work on ""Saturday Night Live,"" and Bob Einstein, brother of Albert Brooks and creator and portrayer of the faux stuntman character Super Dave Osborne.",3,31,== Career == | === Later television projects ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"From 1977 until 1981, Allen wrote, produced and hosted the award-winning show Meeting of Minds, which aired on the Public Broadcasting Service (PBS).",0,35,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,True,False,False,False,True,False
"He wrote the scripts based on the actual writings and actions of the guests, and as host would lead the conversations to different subjects.",1,37,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
He initially produced a version in 1971 that aired locally in Los Angeles and earned three Local Emmy Awards.,1,38,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
": 301  Even PBS backed off on showing it, and many in the television industry felt the series was ""too thoughtful"" for the American public.",3,38,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,False,False,False,False,True,False
"Allen then produced the first shows at his own expense, which resulted in attracting major backers.",4,38,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
""": 302  The award also recognized Meadows for her various portrayals.",7,38,== Career == | === Meeting of Minds ===,indexedSentences/144196.csv,144196,False,False,False,False,True,False
"According to his own estimate, Allen was a prolific composer who wrote more than 8,500 songs, although only a small fraction of them was ever recorded.",0,40,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"In one famous stunt, he made a bet with singer-songwriter Frankie Laine that he could write 50 songs a day for a week.",1,40,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Composing on public display in the window of Wallach's Music City, a Hollywood music store, Allen met the quota and won $1,000 from Laine.",2,40,== Career == | === Composer ===,indexedSentences/144196.csv,144196,False,False,False,True,True,False
"One of the songs, ""Let's Go to Church (Next Sunday Morning)"" became a chart hit for the duo of Jimmy Wakely and Margaret Whiting, hitting #13 pop and #2 country in 1950.",3,40,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
Allen began his recording career in 1951 with the album Steve Allen At The Piano for Columbia Records.,0,41,== Career == | === Composer ===,indexedSentences/144196.csv,144196,False,True,False,False,False,False
"He then signed with  Decca Records, recording for their subsidiaries Brunswick Records and then Coral Records.",1,41,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,True,False,False,False,False
"Allen's best-known song, ""This Could Be the Start of Something"", dates from 1954.",0,42,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Though it was never a hit, the song was recorded by numerous artists, including Count Basie, Tony Bennett, Bobby Darin, Ella Fitzgerald, Judy Garland, Aretha Franklin, Lionel Hampton, Claire Martin, and Oscar Peterson.",1,42,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Allen used it as the theme song of The Tonight Show in 1956/57, and as the theme song to many of his later television projects.",2,42,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Allen wrote the lyrics for the standard ""Theme from Picnic"", which was a No.",0,43,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"The song, however, is chiefly remembered as an instrumental, often performed in a medley with ""Moonglow,"" from the film Picnic in 1955.",2,43,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"Because he did not write the music, Allen was not credited as a songwriter on the instrumental versions.",5,43,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"The song was later covered by Bobby Vee, who would also chart with it (US #97) in 1965, and Vale's recording would later be heard in the 1990 gangster film GoodFellas.",1,44,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
"""Gravy Waltz"" was composed and originally performed by Ray Brown as an instrumental in the early 1960s.",0,45,== Career == | === Composer ===,indexedSentences/144196.csv,144196,True,False,False,False,False,False
