sentences,sentenceIndex,paragraphIndex,section,file,wikiId,Music making,Business meeting,Personal life,Coincidence,Public celebration,Education
"In the summer of 1972, Howe performed one gig with Stone the Crows at the Great Western Festival in Lincoln while they sought a replacement following the death of Leslie Harvey.",10,9,== Career == | === 1970–1981: Joining Yes and start of solo career ===,indexedSentences/529161.csv,529161,True,False,False,False,False,False
"His penchant for ongoing experimentation helped produce a playing style unique among rock musicians, while the group as a whole took a position as a leading progressive rock band.",1,10,== Career == | === 1970–1981: Joining Yes and start of solo career ===,indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Following Close to the Edge, Howe played on Tales from Topographic Oceans, Relayer, Going for the One and Tormato, with Yes becoming one of the most successful bands of the decade.",2,10,== Career == | === 1970–1981: Joining Yes and start of solo career ===,indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Howe recorded a mixture of solo and group performed tracks for Beginnings at Morgan and Advision Studios with producer Eddie Offord and performances from Bruford, Alan White and Patrick Moraz.",1,11,== Career == | === 1970–1981: Joining Yes and start of solo career ===,indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Their debut album, Asia (1982), was the highest selling album of 1982 in the US, with 4 million copies sold there.",1,13,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,False,True,False,False,False,False
"When it came to writing their second album Alpha (1982), Howe noticed a sense of staleness and that the songs were too direct and concise which disrupted the group's creativity and musical direction.",3,13,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Subsequently, Howe performed an acoustic guitar solo on ""Welcome to the Pleasuredome"" on the 1984 same titled album by the pop group Frankie Goes to Hollywood that Horn produced.",5,13,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
He also played on Industry Standard (1982) by The Dregs.,6,13,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Yes and Asia manager Brian Lane, who brought the two together as both wished to perform in a band after a period of solo work.",2,14,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"They were joined by singer Max Bacon, drummer Jonathan Mover, and bassist Phil Spalding.",3,14,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"They recorded one studio album, GTR, produced by Downes.",4,14,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Howe noted Hackett and himself made the conscious effort to produce a pop album without ""flashy guitar solos"" as it was something listeners may not wish to hear and may be classified as self-indulgent.",5,14,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"After several demos were recorded, the group disbanded.",14,14,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"The label organised a UK tour named Night of the Guitars with Howe in the line-up, performing ""Clap"", ""Wurm"", and the all-cast encore.",16,14,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Later that year, Jon Anderson invited Howe to take part in a new album he wished to perform with Rick Wakeman and Bill Bruford as a new group, Anderson Bruford Wakeman Howe.",0,15,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"At the end of Yes's supporting tour for Union in 1992, Howe played the guitar and co-produced Symphonic Music of Yes (1993), an album of orchestral arrangements of Yes tracks.",3,15,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"The tracks were recorded some time before, but Howe had some difficulty in finding a record label who would release the album as the majority wanted it to include hit single.",2,16,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,True,False,False
"Howe recorded a cover of ""Classical Gas"" with Bruford, but the track was dropped as Howe thought it did not attain the same standard as the rest of the album, which he described as ""very real and original, as opposed to commercial"".",3,16,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Howe also contributed a flamenco guitar solo to the 1991 UK number one single ""Innuendo"" by Queen, something he felt proud to have played on.",4,16,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"In 1992, Downes reformed Asia which marked the return of Howe on their album Aqua (1992) playing on six of the album's 13 tracks, as well as playing on the subsequent tour as a special guest.",5,16,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Dylan was planned to only play on a few tracks, but Howe decided to play on the entire album.",4,17,"== Career == | === 1981–1995: Asia, GTR, ABWH, and second Yes run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Since Keys to Ascension, Howe has appeared on all the albums recorded by Yes.",1,19,"== Career == | === 1995–present: Third Yes run, Steve Howe Trio, and final Asia run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Also in 1996 he played with Asia on a song called Ginger meant for Arena, but left off the album and released on Archiva Vol.",1,20,"== Career == | === 1995–present: Third Yes run, Steve Howe Trio, and final Asia run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"When Eagle Records suggested that Howe produce an acoustic guitar album, Howe accepted and recorded Natural Timbre (2001) which contains arrangements of three Yes tracks.",3,21,"== Career == | === 1995–present: Third Yes run, Steve Howe Trio, and final Asia run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
He considered it a breakthrough in regard to his solo output due to the time required to write and arrange strong solos.,4,21,"== Career == | === 1995–present: Third Yes run, Steve Howe Trio, and final Asia run ===",indexedSentences/529161.csv,529161,True,False,False,False,False,False
"Gibson Guitar Corporation, the maker of Howe's second electric guitar (which he was still playing forty years later), said that Howe ""elevated rock guitar into an art form"" and ""helped define a new style of music known as art rock.""",0,25,== Accolades ==,indexedSentences/529161.csv,529161,True,False,False,False,False,False
"In a tribute to Howe and his personal favourite ES-175 guitar, Gibson produced a Steve Howe Signature ES-175 in 2002.",1,25,== Accolades ==,indexedSentences/529161.csv,529161,True,False,False,False,False,False
Howe received a Prog God award at the 2018 Progressive Music Awards in September.,2,25,== Accolades ==,indexedSentences/529161.csv,529161,False,False,False,False,True,False
Howe married his wife Janet in 1968.,0,27,== Personal life ==,indexedSentences/529161.csv,529161,False,False,True,False,False,False
"They have four children: Dylan, Virgil, Georgia and Stephanie.",1,27,== Personal life ==,indexedSentences/529161.csv,529161,False,False,True,False,False,False
"Dylan was a member of The Blockheads, is part of the Steve Howe Trio with his father, and toured alongside him as Yes' second drummer in 2017.",2,27,== Personal life ==,indexedSentences/529161.csv,529161,False,False,True,False,False,False
"Virgil was a member of the rock/R&B band Little Barrie, and died on 12 September 2017.",3,27,== Personal life ==,indexedSentences/529161.csv,529161,False,False,True,False,False,False
"Price is noted as the first African-American woman to be recognized as a symphonic composer, and the first to have a composition played by a major orchestra.",1,0,N/A,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"She was born as Florence Beatrice Smith to Florence (Gulliver) and James H. Smith on April 9, 1887, in Little Rock, Arkansas, one of three children in a mixed-race family.",0,3,== Biography == | === Early life ===,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
"Despite racial issues of the era, her family was well respected and did well within their community.",1,3,== Biography == | === Early life ===,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
"Her father was the only African-American dentist in the city, and her mother was a music teacher who guided Florence's early musical training.",2,3,== Biography == | === Early life ===,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
"Also while there, Smith wrote her first string trio and symphony.",4,4,== Biography == | === Early life ===,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
Career =,1,5,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,False,True,False,False,False,False
"Smith returned to Arkansas, where she taught briefly before moving to Atlanta, Georgia, in 1910.",0,6,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,False,False,False,False,False,True
"In 1912, she married Thomas J. Price, a lawyer.",2,6,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
"After a series of racial incidents in Little Rock, particularly a lynching of a black man in 1927, the Price family decided to leave.",4,6,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
"Like many black families living in the Deep South, they moved north in the Great Migration to escape Jim Crow conditions, and settled in Chicago, a major industrial city.",5,6,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
There Florence Price began a new and fulfilling period in her composition career.,0,7,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,False,True,False,False,False,False
Financial struggles and abuse by her husband resulted in Price getting a divorce in 1931.,0,8,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
She became a single mother to her two daughters.,1,8,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
"To make ends meet, she worked as an organist for silent film screenings and composed songs for radio ads under a pen name.",2,8,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,False,False,False,True,False,False
"Of this performance, Carl Ditton wrote for the Associated Negro Press: ""The surprise of the evening was a most effective composition by Mrs. F. B. Price, entitled 'A Negro Phantasy,' played by the talented Chicago pianiste, Margaret Bonds.",1,9,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"Early in 1933 leading Arts advocate Maude Roberts George, president of the Chicago Music Association, music critic of the Chicago Defender and eventual national president of the National Association of Negro Musicians, paid $250 (about $5,093 in 2021 dollars) for Price's First Symphony to be included in a program devoted to ""The Negro in Music,"" with the Chicago Symphony Orchestra, conducted by Frederick Stock, as part of the Century of Progress World's Fair.",7,9,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"Although this concert, like the Fair in general, was unmistakably tainted by the racism that characterized Chicago and the U.S. in general in the 1930s, George's underwriting made Price the first African-American woman to have her music played by a major U.S. orchestra.",8,9,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"A number of Price's other orchestral works were played by the WPA Symphony Orchestra of Detroit, the Chicago Women’s Symphony, and the Women's Symphony Orchestra of Chicago.",10,9,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"Price wrote other extended works for orchestra, chamber works, art songs, works for violin, organ anthems, piano pieces, spiritual arrangements, four symphonies, three piano concertos, and two violin concertos.",11,9,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"In the program notes for her piano piece, Three Little Negro Dances, Price wrote: ""In all types of Negro music, rhythm is of preeminent importance.",14,9,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"All phases of truly Negro activity-whether work or play, singing or praying-are more than apt to take on a rhythmic quality.""",16,9,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"In 1949, Price published two of her spiritual arrangements, ""I Am Bound for the Kingdom,"" and ""I'm Workin’ on My Buildin'"", and dedicated them to Marian Anderson, who performed them on a regular basis.",19,9,== Biography == | === Career ===,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"On June 3, 1953, Price died from a stroke in Chicago, Illinois, at the age of 66.",0,11,== Biography == | === Death ===,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
The Price children were raised in Chicago.,2,13,== Personal life ==,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
"Florence Price divorced Thomas Price in January 1931, and on February 14, 1931, she married the widower Pusey Dell Arnett (1875–1957), an insurance agent and former baseball player for the Chicago Unions some thirteen years her senior.",3,13,== Personal life ==,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
She and Arnett were separated by April 1934; they apparently never divorced.,4,13,== Personal life ==,indexedSentences/1413746.csv,1413746,False,False,True,False,False,False
Pianist Karen Walwyn and The New Black Repertory Ensemble performed Price's Concerto in One Movement and Symphony in E minor in December 2011.,3,15,== Discovery of manuscripts ==,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"In 2009, a substantial collection of her works and papers was found in an abandoned dilapidated house on the outskirts of St. Anne, Illinois, which Price had used as a summer home.",5,15,== Discovery of manuscripts ==,indexedSentences/1413746.csv,1413746,False,False,False,True,False,False
"Assisted by producers such as Adam Abeshouse, the release of newly recorded works of composers such as Price and Harry Burleigh, whose importance often have been lost in historical accounts of the development in the field.",1,17,== Expansion of recognition planned ==,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"She wrote with a vernacular style, using sounds and ideas that fit the reality of urban society.",1,19,== Composition style ==,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"At the urging of her mentor George Whitefield Chadwick, Price began to incorporate elements of African-American spirituals, emphasizing the rhythm and syncopation of the spirituals rather than just using the text.",3,19,== Composition style ==,indexedSentences/1413746.csv,1413746,False,False,False,False,False,True
"Suite of Negro Dances (performed in 1951; orchestral version of the Three Little Negro Dances for piano, 1933;); also referred to as Suite of Dances",0,42,== Works == | === Other orchestral works ===,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
Althea Waites Performs the Piano Music of Florence Price.,0,112,== Discography ==,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"Art Songs by American Composers, performed by Yolanda Marcoulescou-Stern.",0,113,== Discography ==,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"Black Diamonds, performed by Althea Waites.",0,114,== Discography ==,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"Florence Price: The Deserted Garden (1933) and Elfentanz (undated) / Performed by Dawn Wohn, violin, and Esther Park, piano.",0,127,== Discography ==,indexedSentences/1413746.csv,1413746,True,False,False,False,False,False
"Gary Bartz (born September 26, 1940) is an American jazz saxophonist.",0,0,N/A,indexedSentences/632683.csv,632683,False,False,True,False,False,False
"In the early 1960s, he performed with Eric Dolphy and McCoy Tyner in Charles Mingus' Jazz Workshop.",1,2,== Biography ==,indexedSentences/632683.csv,632683,True,False,False,False,False,False
He worked as a sideman with Max Roach and Abbey Lincoln before joining Art Blakey and the Jazz Messengers.,2,2,== Biography ==,indexedSentences/632683.csv,632683,True,False,False,False,False,False
"In mid-1970, he joined Miles Davis' band, performing live at the Isle Of Wight festival in August; and at a series of December dates at The Cellar Door club in Washington, D.C. Portions of these shows were initially released on the 1971 Live-Evil album, with the entire six performance/four night run eventually released in full on the 2005 Cellar Door Sessions box set.",4,2,== Biography ==,indexedSentences/632683.csv,632683,True,False,False,False,False,False
"Bartz was awarded the BNY Mellon Jazz 2015 Living Legacy Award, which was presented at a special ceremony at The Kennedy Center.",6,2,== Biography ==,indexedSentences/632683.csv,632683,False,False,False,False,True,False
Bartz recording debut,1,12,== Discography == | === As sideman ===,indexedSentences/632683.csv,632683,False,True,False,False,False,False
"Rita Pavone (Italian pronunciation: [ˈriːta paˈvoːne]; born August 23, 1945) is an Italian ballad and rock singer and actress, who enjoyed success through the 1960s.",0,0,N/A,indexedSentences/2706137.csv,2706137,False,False,True,False,False,False
Singing career ==,1,1,== Singing career ==,indexedSentences/2706137.csv,2706137,False,True,False,False,False,False
"She was born in Turin, Italy.",0,2,== Singing career ==,indexedSentences/2706137.csv,2706137,False,False,True,False,False,False
La Partita di Pallone sold over one million copies and was awarded a gold disc.,3,2,== Singing career ==,indexedSentences/2706137.csv,2706137,False,False,False,False,True,False
"In the summer of 1964, she had chart success in North America with a single ""Remember Me"", sung in English, backed with ""Just Once More"".",5,2,== Singing career ==,indexedSentences/2706137.csv,2706137,True,False,False,False,False,False
"In the United States she sang alongside Diana Ross and The Supremes, Ella Fitzgerald, Tom Jones, Duke Ellington, and Paul Anka.",0,4,== Singing career ==,indexedSentences/2706137.csv,2706137,True,False,False,False,False,False
She also sang at Carnegie Hall in New York City.,1,4,== Singing career ==,indexedSentences/2706137.csv,2706137,True,False,False,False,False,False
It is said that Elvis Presley made a painting of her after she went to Memphis and met her at a recording studio.,2,4,== Singing career ==,indexedSentences/2706137.csv,2706137,False,False,False,True,False,False
"It is also said that she recorded a duet with Barbra Streisand, but this has remained unsubstantiated.",3,4,== Singing career ==,indexedSentences/2706137.csv,2706137,True,False,False,False,False,False
"Returning to Italy, Pavone made her acting debut, working in five films and participating in shows such as Giornalino di Gian Burrasca (a children's TV show), Alta Pressione, Stasera Rita (""Tonight Rita""), and the variety show Studio Uno.",0,5,== Singing career ==,indexedSentences/2706137.csv,2706137,False,True,True,False,False,False
"Although her movie career targeted a teen audience and lacked great artistic value, today her films have found a cult niche.",3,6,== Singing career ==,indexedSentences/2706137.csv,2706137,False,True,False,True,False,False
"She also recorded Andrew Lloyd Webber's ""Try It And See"",  which later became ""King Herod's Song"" in the rock opera, Jesus Christ Superstar.",1,8,== Singing career ==,indexedSentences/2706137.csv,2706137,True,False,False,False,False,False
"In 1968, Pavone married Teddy Reno in Switzerland.",0,9,== Singing career ==,indexedSentences/2706137.csv,2706137,False,False,True,False,False,False
"He was her talent scout and the organizer of the first song contest she won, but their union caused a scandal in Italian society, because he was still married to his first wife, Livia Protti, and Italy had no divorce law until 1970.",1,9,== Singing career ==,indexedSentences/2706137.csv,2706137,False,False,True,False,False,False
"In 1992, Pavone returned to the United States, where she sang during a multiple-artist concert that included Whitney Houston, Frank Sinatra, the Bolshoi Ballet, and Cher at the Sands hotel in Atlantic City.",0,11,== Singing career ==,indexedSentences/2706137.csv,2706137,True,False,False,False,False,False
She then turned to theater acting and participated in a William Shakespeare play.,1,11,== Singing career ==,indexedSentences/2706137.csv,2706137,True,False,False,False,False,False
"The main character in the Argentinian film Nine Queens tries to remember the tune of a Rita Pavone song throughout the story; the song, ""Il Ballo del Mattone"", plays as the end credits run.",0,12,== Singing career ==,indexedSentences/2706137.csv,2706137,True,False,False,False,False,False
"Their elder son Alessandro is a radio-show host, and their younger son Giorgio is a rock singer.",2,14,== Singing career ==,indexedSentences/2706137.csv,2706137,False,False,True,False,False,False
Pavone recorded a total of 13 albums.,0,16,== Discography ==,indexedSentences/2706137.csv,2706137,True,False,False,False,False,False
"She mainly recorded for RCA until 1968, then signed briefly with Ricordi, which launched her vanity label RitaLand, but she eventually returned to the label that had launched her and recorded three more albums with RCA.",1,16,== Discography ==,indexedSentences/2706137.csv,2706137,True,True,False,False,False,False
"Phillip Walker (February 11, 1937 – July 22, 2010) was an American electric blues guitarist, most noted for his 1959 hit single, ""Hello My Darling"", produced by J. R. Fulbright.",0,0,N/A,indexedSentences/2642841.csv,2642841,True,False,False,False,False,False
"Although Walker continued playing throughout his life, he recorded more sparsely.",1,0,N/A,indexedSentences/2642841.csv,2642841,True,False,False,False,False,False
Life and career ==,1,1,== Life and career ==,indexedSentences/2642841.csv,2642841,False,True,False,False,False,False
Walker grew up in Texas and learned to play guitar in his teens in Houston.,0,2,== Life and career ==,indexedSentences/2642841.csv,2642841,True,False,False,False,False,True
"He worked with Lonesome Sundown and Lonnie Brooks, and briefly joined Clifton Chenier's band in the 1950s.",1,2,== Life and career ==,indexedSentences/2642841.csv,2642841,True,False,False,False,False,False
"Not until 1969 did he begin to record more regularly, when he joined with the record producer, Bruce Bromberg.",6,2,== Life and career ==,indexedSentences/2642841.csv,2642841,True,False,False,False,False,False
"He died of apparent heart failure at 4:30 AM, early Thursday morning, July 22, 2010.",1,5,== Death ==,indexedSentences/2642841.csv,2642841,False,False,True,False,False,False
"He is most closely associated with the Looney Tunes and Merrie Melodies shorts produced by Warner Bros., where he averaged one complete score each week, for 22 years.",1,0,N/A,indexedSentences/140632.csv,140632,True,False,False,False,False,False
Stalling was born to Ernest and Sophia C. Stalling.,0,2,== Biography ==,indexedSentences/140632.csv,140632,False,False,True,False,False,False
His parents were from Germany; his father arrived in the United States in 1883.,1,2,== Biography ==,indexedSentences/140632.csv,140632,False,False,True,False,False,False
"The family settled in Lexington, Missouri where his father was a carpenter.",2,2,== Biography ==,indexedSentences/140632.csv,140632,False,False,True,False,False,False
He started playing piano at six.,3,2,== Biography ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"By his early 20s, he was conducting his own orchestra and improvising on the organ at the Isis Movie Theatre in Kansas City.",0,3,== Biography ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"His actual job at the time was to play ""organ accompaniment"" for silent films.",1,3,== Biography ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"During that time, he met and befriended a young Walt Disney, who was producing animated comedy shorts in Kansas City.",2,3,== Biography ==,indexedSentences/140632.csv,140632,True,False,True,True,False,False
"Stalling was able to arrange the screening of a few Disney animated shorts at the Isis, and Disney ensured that Stalling would play the accompaniment for his films.",7,3,== Biography ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"In 1928, Disney was on a journey from California to New York City to record the sound and make the preview of Steamboat Willie, Disney's first released sound short.",10,3,== Biography ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
During the journey he stopped at Kansas City to hire Stalling to compose film scores for two other animated shorts.,11,3,== Biography ==,indexedSentences/140632.csv,140632,False,True,False,False,False,False
"When finishing composing the film scores, Stalling went to New York City to record them for Disney.",14,3,== Biography ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"Walt was apparently pleased with the results, and offered to hire Stalling as his studio's first music director.",15,3,== Biography ==,indexedSentences/140632.csv,140632,False,True,False,False,False,False
"He probably realized that his career as an organist for a silent movie theatre was coming to an end, because the silent film era was also at its end.",18,3,== Biography ==,indexedSentences/140632.csv,140632,False,True,False,False,False,False
"This was still unusual at the time, since film music was played or composed to match the action of a film.",5,4,== Biography ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"Finding few outlets in New York, Stalling rejoined Iwerks at his studio in California, while freelancing for Disney and others.",12,5,== Biography ==,indexedSentences/140632.csv,140632,False,False,False,True,False,False
"In 1936, when Leon Schlesinger—under contract to produce animated shorts for Warner Bros.—hired Iwerks, Stalling went with him to become a full-time cartoon music composer.",14,5,== Biography ==,indexedSentences/140632.csv,140632,True,True,False,False,False,False
"According to Sigall, Stalling was hired by the Leon Schlesinger studio in July, 1936.",15,5,== Biography ==,indexedSentences/140632.csv,140632,False,True,False,False,False,False
She recalled the month because she was hired by the studio as an apprentice painter that same month.,16,5,== Biography ==,indexedSentences/140632.csv,140632,False,True,False,False,False,False
Schlesinger was aware of these facts when offering to hire him.,19,5,== Biography ==,indexedSentences/140632.csv,140632,False,True,False,False,False,False
"Hardaway had met Stalling while they both worked at the Iwerks studio and, when Schlesinger started searching for a new music director for his studio, Hardaway suggested hiring his old colleague who was available.",21,5,== Biography ==,indexedSentences/140632.csv,140632,False,True,False,True,False,False
The new music director (Stalling) became an integral member of the team producing two very successful animated series.,23,5,== Biography ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"The two animated series which Schlesinger produced for Warner Bros. were the Looney Tunes and Merrie Melodies, both introduced in the early 1930s.",24,5,== Biography ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
Stalling remained with Warner Bros. until he retired in 1958.,33,5,== Biography ==,indexedSentences/140632.csv,140632,False,True,False,False,False,False
"After Stalling retired in 1958, he was succeeded by Milt Franklyn, who had assisted Stalling as an arranger since the mid 1930s and was promoted to musical director in the early 1950s.",35,5,== Biography ==,indexedSentences/140632.csv,140632,False,True,False,False,False,False
Franklyn died suddenly in 1962 and was replaced by William Lava for the remainder of Looney Tunes and Merrie Melodies' theatrical runs.,38,5,== Biography ==,indexedSentences/140632.csv,140632,False,False,True,False,False,False
Stalling's working process involved meeting each animated short film's director or directors before the animation process began.,0,9,== Composing style ==,indexedSentences/140632.csv,140632,False,False,False,True,False,False
His compositions were performed by Warner Brothers' fifty-piece orchestra.,14,9,== Composing style ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"When working for Stalling, the orchestra would find itself burdened with more challenging and taxing work.",16,9,== Composing style ==,indexedSentences/140632.csv,140632,False,False,False,True,False,False
Stalling recorded many variations of the opening themes of the Looney Tunes and Merrie Melodies series.,17,9,== Composing style ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"It consisted of ""lush orchestrations"", sampling of popular songs, and ""hair-trigger shifts in pacing"".",1,12,== Composing style ==,indexedSentences/140632.csv,140632,False,False,False,True,False,False
But the quickest way for him to write a musical score was to simply look up some music that had the proper name.,1,15,== Comments by Chuck Jones ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"If there was a lady dressed in red, he'd always play ""The Lady in Red"".",2,15,== Comments by Chuck Jones ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"If somebody went into a cave, he'd play ""Fingal's Cave"".",3,15,== Comments by Chuck Jones ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"I had a bee one time, and my God, if he didn't go and find a piece of music written in 1906 or something called ""I'm a Busy Little Bumble Bee"".",5,15,== Comments by Chuck Jones ==,indexedSentences/140632.csv,140632,True,False,False,True,False,False
"It was a hit song from the musical A Winsome Widow, produced by Florenz Ziegfeld Jr..",5,16,== Comments by Chuck Jones ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
It had also been recorded to great acclaim by the popular duo of Ada Jones and Billy Murray.,6,16,== Comments by Chuck Jones ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
"Stalling died in the Los Angeles area on November 29, 1972, nineteen days after his 81st birthday.",0,18,== Death ==,indexedSentences/140632.csv,140632,False,False,True,False,False,False
"(Broadway Cast Album conducted by George Daugherty) Warner Bros., 1990",1,22,== Recordings ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
(Live Concert Recording from the Sydney Opera House with the Sydney Symphony conducted by George Daugherty.),1,23,== Recordings ==,indexedSentences/140632.csv,140632,True,False,False,False,False,False
Original music scores and other documents relating to Carl W. Stalling (1900-1978) can be found at the University of Wyoming - American Heritage Center.,0,25,== Papers ==,indexedSentences/140632.csv,140632,False,False,False,True,False,False
"Rivers started her career in comedy clubs in Greenwich Village alongside her peers George Carlin, Woody Allen, and Richard Pryor.",0,1,N/A,indexedSentences/265883.csv,265883,False,True,False,False,False,False
"Hosted by her mentor, Johnny Carson, the show established Rivers' comedic style.",2,1,N/A,indexedSentences/265883.csv,265883,False,False,False,False,False,True
"From the mid-1990s, she became known for her comedic red carpet awards show celebrity interviews.",5,1,N/A,indexedSentences/265883.csv,265883,False,False,False,False,True,False
She was nominated in 1984 for a Grammy Award for her album What Becomes a Semi-Legend Most?; and was nominated in 1994 for the Tony Award for Best Actress in a Play for her performance of the title role in Sally Marr ... and Her Escorts.,2,2,N/A,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"Joan Alexandra Molinsky was born on June 8, 1933, in Brooklyn, New York, to Russian-Jewish immigrants Beatrice (née Grushman) and Meyer C. Molinsky.",0,4,== Early life ==,indexedSentences/265883.csv,265883,False,False,True,False,False,False
"Within two years, she performed in the School Cavalcades, and in 1949, aged 16, she was vice president of the Dramatic Club.",3,4,== Early life ==,indexedSentences/265883.csv,265883,True,False,False,False,False,False
"In her adolescence, Rivers relocated with her family to Larchmont, north of New York City.",5,4,== Early life ==,indexedSentences/265883.csv,265883,False,False,True,False,False,False
"She repeatedly said, and it was reported, that she graduated summa cum laude and as a member of Phi Beta Kappa; however, her biographer found these were fabrications, as with other statements such as sharing a lesbian kiss in a play with Barbra Streisand (they did both appear in a play named Driftwood, but were never on stage at the same time).",8,4,== Early life ==,indexedSentences/265883.csv,265883,True,False,False,True,False,False
Career ==,1,5,== Career ==,indexedSentences/265883.csv,265883,False,True,False,False,False,False
